carbon_intensity_forecast,carbon_intensity_actual,carbon_intensity_index,time
55,48,low,2024-06-01 12:00:00+00:00
56,44,low,2024-06-01 12:30:00+00:00
54,44,low,2024-06-01 13:00:00+00:00
58,48,low,2024-06-01 13:30:00+00:00
52,50,low,2024-06-01 14:00:00+00:00
55,52,low,2024-06-01 14:30:00+00:00
57,53,low,2024-06-01 15:00:00+00:00
58,54,low,2024-06-01 15:30:00+00:00
56,58,low,2024-06-01 16:00:00+00:00
60,61,low,2024-06-01 16:30:00+00:00
60,65,low,2024-06-01 17:00:00+00:00
63,66,low,2024-06-01 17:30:00+00:00
68,68,low,2024-06-01 18:00:00+00:00
74,73,low,2024-06-01 18:30:00+00:00
73,78,low,2024-06-01 19:00:00+00:00
75,86,low,2024-06-01 19:30:00+00:00
75,90,low,2024-06-01 20:00:00+00:00
75,91,low,2024-06-01 20:30:00+00:00
85,93,low,2024-06-01 21:00:00+00:00
85,89,low,2024-06-01 21:30:00+00:00
95,78,low,2024-06-01 22:00:00+00:00
99,75,low,2024-06-01 22:30:00+00:00
85,76,low,2024-06-01 23:00:00+00:00
82,81,low,2024-06-01 23:30:00+00:00
72,82,low,2024-06-02 00:00:00+00:00
69,93,low,2024-06-02 00:30:00+00:00
75,90,low,2024-06-02 01:00:00+00:00
77,85,low,2024-06-02 01:30:00+00:00
88,76,low,2024-06-02 02:00:00+00:00
88,81,low,2024-06-02 02:30:00+00:00
84,79,low,2024-06-02 03:00:00+00:00
89,78,low,2024-06-02 03:30:00+00:00
82,79,low,2024-06-02 04:00:00+00:00
80,81,low,2024-06-02 04:30:00+00:00
76,83,low,2024-06-02 05:00:00+00:00
77,72,low,2024-06-02 05:30:00+00:00
79,72,low,2024-06-02 06:00:00+00:00
73,76,low,2024-06-02 06:30:00+00:00
56,74,low,2024-06-02 07:00:00+00:00
53,69,low,2024-06-02 07:30:00+00:00
60,63,low,2024-06-02 08:00:00+00:00
54,55,low,2024-06-02 08:30:00+00:00
52,51,low,2024-06-02 09:00:00+00:00
48,52,low,2024-06-02 09:30:00+00:00
46,51,low,2024-06-02 10:00:00+00:00
42,46,low,2024-06-02 10:30:00+00:00
42,45,low,2024-06-02 11:00:00+00:00
41,44,low,2024-06-02 11:30:00+00:00
40,44,low,2024-06-02 12:00:00+00:00
40,44,low,2024-06-02 12:30:00+00:00
38,44,low,2024-06-02 13:00:00+00:00
41,44,low,2024-06-02 13:30:00+00:00
44,46,low,2024-06-02 14:00:00+00:00
48,53,low,2024-06-02 14:30:00+00:00
45,59,low,2024-06-02 15:00:00+00:00
48,69,low,2024-06-02 15:30:00+00:00
55,83,low,2024-06-02 16:00:00+00:00
58,93,low,2024-06-02 16:30:00+00:00
69,105,low,2024-06-02 17:00:00+00:00
75,109,low,2024-06-02 17:30:00+00:00
104,116,moderate,2024-06-02 18:00:00+00:00
107,119,moderate,2024-06-02 18:30:00+00:00
99,120,moderate,2024-06-02 19:00:00+00:00
104,122,moderate,2024-06-02 19:30:00+00:00
121,122,moderate,2024-06-02 20:00:00+00:00
125,121,moderate,2024-06-02 20:30:00+00:00
122,118,moderate,2024-06-02 21:00:00+00:00
118,107,low,2024-06-02 21:30:00+00:00
114,93,low,2024-06-02 22:00:00+00:00
108,90,low,2024-06-02 22:30:00+00:00
106,86,low,2024-06-02 23:00:00+00:00
105,99,low,2024-06-02 23:30:00+00:00
90,94,low,2024-06-03 00:00:00+00:00
88,95,low,2024-06-03 00:30:00+00:00
98,93,low,2024-06-03 01:00:00+00:00
92,86,low,2024-06-03 01:30:00+00:00
90,86,low,2024-06-03 02:00:00+00:00
92,90,low,2024-06-03 02:30:00+00:00
91,94,low,2024-06-03 03:00:00+00:00
90,99,low,2024-06-03 03:30:00+00:00
88,102,low,2024-06-03 04:00:00+00:00
77,106,low,2024-06-03 04:30:00+00:00
99,119,moderate,2024-06-03 05:00:00+00:00
100,125,moderate,2024-06-03 05:30:00+00:00
105,132,moderate,2024-06-03 06:00:00+00:00
126,131,moderate,2024-06-03 06:30:00+00:00
129,130,moderate,2024-06-03 07:00:00+00:00
123,131,moderate,2024-06-03 07:30:00+00:00
115,135,moderate,2024-06-03 08:00:00+00:00
113,132,moderate,2024-06-03 08:30:00+00:00
103,127,moderate,2024-06-03 09:00:00+00:00
106,126,moderate,2024-06-03 09:30:00+00:00
117,128,moderate,2024-06-03 10:00:00+00:00
119,127,moderate,2024-06-03 10:30:00+00:00
116,127,moderate,2024-06-03 11:00:00+00:00
118,127,moderate,2024-06-03 11:30:00+00:00
120,125,moderate,2024-06-03 12:00:00+00:00
117,122,moderate,2024-06-03 12:30:00+00:00
118,119,moderate,2024-06-03 13:00:00+00:00
116,119,moderate,2024-06-03 13:30:00+00:00
120,120,moderate,2024-06-03 14:00:00+00:00
125,126,moderate,2024-06-03 14:30:00+00:00
123,133,moderate,2024-06-03 15:00:00+00:00
124,139,moderate,2024-06-03 15:30:00+00:00
140,151,moderate,2024-06-03 16:00:00+00:00
156,159,moderate,2024-06-03 16:30:00+00:00
154,164,moderate,2024-06-03 17:00:00+00:00
159,167,moderate,2024-06-03 17:30:00+00:00
167,169,moderate,2024-06-03 18:00:00+00:00
165,174,moderate,2024-06-03 18:30:00+00:00
166,172,moderate,2024-06-03 19:00:00+00:00
174,169,moderate,2024-06-03 19:30:00+00:00
171,166,moderate,2024-06-03 20:00:00+00:00
166,155,moderate,2024-06-03 20:30:00+00:00
160,147,moderate,2024-06-03 21:00:00+00:00
144,123,moderate,2024-06-03 21:30:00+00:00
138,106,low,2024-06-03 22:00:00+00:00
136,102,low,2024-06-03 22:30:00+00:00
118,96,low,2024-06-03 23:00:00+00:00
102,93,low,2024-06-03 23:30:00+00:00
104,91,low,2024-06-04 00:00:00+00:00
97,91,low,2024-06-04 00:30:00+00:00
89,81,low,2024-06-04 01:00:00+00:00
87,78,low,2024-06-04 01:30:00+00:00
89,79,low,2024-06-04 02:00:00+00:00
79,88,low,2024-06-04 02:30:00+00:00
75,91,low,2024-06-04 03:00:00+00:00
77,93,low,2024-06-04 03:30:00+00:00
89,97,low,2024-06-04 04:00:00+00:00
76,96,low,2024-06-04 04:30:00+00:00
86,100,low,2024-06-04 05:00:00+00:00
89,103,low,2024-06-04 05:30:00+00:00
89,101,low,2024-06-04 06:00:00+00:00
93,95,low,2024-06-04 06:30:00+00:00
89,91,low,2024-06-04 07:00:00+00:00
85,79,low,2024-06-04 07:30:00+00:00
89,70,low,2024-06-04 08:00:00+00:00
86,65,low,2024-06-04 08:30:00+00:00
80,59,low,2024-06-04 09:00:00+00:00
244,50,low,2024-06-04 09:30:00+00:00
65,46,low,2024-06-04 10:00:00+00:00
57,45,low,2024-06-04 10:30:00+00:00
49,42,low,2024-06-04 11:00:00+00:00
48,35,low,2024-06-04 11:30:00+00:00
45,14,very low,2024-06-04 12:00:00+00:00
42,27,very low,2024-06-04 12:30:00+00:00
36,34,very low,2024-06-04 13:00:00+00:00
21,37,low,2024-06-04 13:30:00+00:00
31,39,low,2024-06-04 14:00:00+00:00
37,40,low,2024-06-04 14:30:00+00:00
41,44,low,2024-06-04 15:00:00+00:00
42,44,low,2024-06-04 15:30:00+00:00
42,47,low,2024-06-04 16:00:00+00:00
43,55,low,2024-06-04 16:30:00+00:00
46,57,low,2024-06-04 17:00:00+00:00
50,57,low,2024-06-04 17:30:00+00:00
53,65,low,2024-06-04 18:00:00+00:00
61,62,low,2024-06-04 18:30:00+00:00
60,61,low,2024-06-04 19:00:00+00:00
65,59,low,2024-06-04 19:30:00+00:00
62,58,low,2024-06-04 20:00:00+00:00
61,63,low,2024-06-04 20:30:00+00:00
55,48,low,2024-06-04 21:00:00+00:00
54,44,low,2024-06-04 21:30:00+00:00
56,43,low,2024-06-04 22:00:00+00:00
42,46,low,2024-06-04 22:30:00+00:00
46,57,low,2024-06-04 23:00:00+00:00
49,61,low,2024-06-04 23:30:00+00:00
55,54,low,2024-06-05 00:00:00+00:00
63,50,low,2024-06-05 00:30:00+00:00
66,50,low,2024-06-05 01:00:00+00:00
61,52,low,2024-06-05 01:30:00+00:00
56,53,low,2024-06-05 02:00:00+00:00
48,53,low,2024-06-05 02:30:00+00:00
57,53,low,2024-06-05 03:00:00+00:00
61,54,low,2024-06-05 03:30:00+00:00
57,56,low,2024-06-05 04:00:00+00:00
45,53,low,2024-06-05 04:30:00+00:00
56,59,low,2024-06-05 05:00:00+00:00
59,56,low,2024-06-05 05:30:00+00:00
54,54,low,2024-06-05 06:00:00+00:00
52,52,low,2024-06-05 06:30:00+00:00
54,47,low,2024-06-05 07:00:00+00:00
50,46,low,2024-06-05 07:30:00+00:00
44,46,low,2024-06-05 08:00:00+00:00
37,40,low,2024-06-05 08:30:00+00:00
40,38,low,2024-06-05 09:00:00+00:00
43,38,low,2024-06-05 09:30:00+00:00
38,37,low,2024-06-05 10:00:00+00:00
34,36,low,2024-06-05 10:30:00+00:00
35,36,low,2024-06-05 11:00:00+00:00
31,38,low,2024-06-05 11:30:00+00:00
31,35,low,2024-06-05 12:00:00+00:00
40,34,very low,2024-06-05 12:30:00+00:00
39,34,very low,2024-06-05 13:00:00+00:00
34,32,very low,2024-06-05 13:30:00+00:00
35,41,low,2024-06-05 14:00:00+00:00
69,43,low,2024-06-05 14:30:00+00:00
35,49,low,2024-06-05 15:00:00+00:00
41,53,low,2024-06-05 15:30:00+00:00
40,61,low,2024-06-05 16:00:00+00:00
41,78,low,2024-06-05 16:30:00+00:00
47,87,low,2024-06-05 17:00:00+00:00
53,96,low,2024-06-05 17:30:00+00:00
77,102,low,2024-06-05 18:00:00+00:00
90,103,low,2024-06-05 18:30:00+00:00
99,108,low,2024-06-05 19:00:00+00:00
104,107,low,2024-06-05 19:30:00+00:00
104,108,low,2024-06-05 20:00:00+00:00
100,106,low,2024-06-05 20:30:00+00:00
101,96,low,2024-06-05 21:00:00+00:00
97,77,low,2024-06-05 21:30:00+00:00
100,69,low,2024-06-05 22:00:00+00:00
95,70,low,2024-06-05 22:30:00+00:00
73,66,low,2024-06-05 23:00:00+00:00
67,61,low,2024-06-05 23:30:00+00:00
70,64,low,2024-06-06 00:00:00+00:00
69,65,low,2024-06-06 00:30:00+00:00
64,66,low,2024-06-06 01:00:00+00:00
67,70,low,2024-06-06 01:30:00+00:00
71,74,low,2024-06-06 02:00:00+00:00
71,73,low,2024-06-06 02:30:00+00:00
72,71,low,2024-06-06 03:00:00+00:00
77,77,low,2024-06-06 03:30:00+00:00
82,86,low,2024-06-06 04:00:00+00:00
68,94,low,2024-06-06 04:30:00+00:00
80,108,low,2024-06-06 05:00:00+00:00
88,115,moderate,2024-06-06 05:30:00+00:00
108,113,moderate,2024-06-06 06:00:00+00:00
116,106,low,2024-06-06 06:30:00+00:00
109,98,low,2024-06-06 07:00:00+00:00
103,92,low,2024-06-06 07:30:00+00:00
94,88,low,2024-06-06 08:00:00+00:00
80,86,low,2024-06-06 08:30:00+00:00
74,80,low,2024-06-06 09:00:00+00:00
72,74,low,2024-06-06 09:30:00+00:00
73,71,low,2024-06-06 10:00:00+00:00
69,68,low,2024-06-06 10:30:00+00:00
62,66,low,2024-06-06 11:00:00+00:00
58,61,low,2024-06-06 11:30:00+00:00
59,57,low,2024-06-06 12:00:00+00:00
61,55,low,2024-06-06 12:30:00+00:00
59,55,low,2024-06-06 13:00:00+00:00
58,57,low,2024-06-06 13:30:00+00:00
54,60,low,2024-06-06 14:00:00+00:00
51,64,low,2024-06-06 14:30:00+00:00
53,75,low,2024-06-06 15:00:00+00:00
63,86,low,2024-06-06 15:30:00+00:00
74,96,low,2024-06-06 16:00:00+00:00
81,105,low,2024-06-06 16:30:00+00:00
102,115,moderate,2024-06-06 17:00:00+00:00
108,129,moderate,2024-06-06 17:30:00+00:00
121,135,moderate,2024-06-06 18:00:00+00:00
131,133,moderate,2024-06-06 18:30:00+00:00
139,133,moderate,2024-06-06 19:00:00+00:00
146,125,moderate,2024-06-06 19:30:00+00:00
135,122,moderate,2024-06-06 20:00:00+00:00
125,131,moderate,2024-06-06 20:30:00+00:00
117,130,moderate,2024-06-06 21:00:00+00:00
107,115,moderate,2024-06-06 21:30:00+00:00
112,101,low,2024-06-06 22:00:00+00:00
113,91,low,2024-06-06 22:30:00+00:00
107,88,low,2024-06-06 23:00:00+00:00
102,86,low,2024-06-06 23:30:00+00:00
95,84,low,2024-06-07 00:00:00+00:00
90,85,low,2024-06-07 00:30:00+00:00
89,80,low,2024-06-07 01:00:00+00:00
90,81,low,2024-06-07 01:30:00+00:00
92,81,low,2024-06-07 02:00:00+00:00
83,79,low,2024-06-07 02:30:00+00:00
79,76,low,2024-06-07 03:00:00+00:00
84,78,low,2024-06-07 03:30:00+00:00
77,79,low,2024-06-07 04:00:00+00:00
57,77,low,2024-06-07 04:30:00+00:00
76,79,low,2024-06-07 05:00:00+00:00
73,72,low,2024-06-07 05:30:00+00:00
61,71,low,2024-06-07 06:00:00+00:00
59,63,low,2024-06-07 06:30:00+00:00
59,58,low,2024-06-07 07:00:00+00:00
56,51,low,2024-06-07 07:30:00+00:00
56,45,low,2024-06-07 08:00:00+00:00
56,41,low,2024-06-07 08:30:00+00:00
49,37,low,2024-06-07 09:00:00+00:00
47,36,low,2024-06-07 09:30:00+00:00
44,35,low,2024-06-07 10:00:00+00:00
39,33,very low,2024-06-07 10:30:00+00:00
39,30,very low,2024-06-07 11:00:00+00:00
40,30,very low,2024-06-07 11:30:00+00:00
40,29,very low,2024-06-07 12:00:00+00:00
36,30,very low,2024-06-07 12:30:00+00:00
29,30,very low,2024-06-07 13:00:00+00:00
24,26,very low,2024-06-07 13:30:00+00:00
27,27,very low,2024-06-07 14:00:00+00:00
30,32,very low,2024-06-07 14:30:00+00:00
30,43,low,2024-06-07 15:00:00+00:00
29,50,low,2024-06-07 15:30:00+00:00
35,58,low,2024-06-07 16:00:00+00:00
43,66,low,2024-06-07 16:30:00+00:00
53,75,low,2024-06-07 17:00:00+00:00
64,85,low,2024-06-07 17:30:00+00:00
73,92,low,2024-06-07 18:00:00+00:00
78,90,low,2024-06-07 18:30:00+00:00
85,91,low,2024-06-07 19:00:00+00:00
93,99,low,2024-06-07 19:30:00+00:00
91,100,low,2024-06-07 20:00:00+00:00
83,98,low,2024-06-07 20:30:00+00:00
87,93,low,2024-06-07 21:00:00+00:00
93,75,low,2024-06-07 21:30:00+00:00
91,59,low,2024-06-07 22:00:00+00:00
87,65,low,2024-06-07 22:30:00+00:00
59,70,low,2024-06-07 23:00:00+00:00
59,76,low,2024-06-07 23:30:00+00:00
69,76,low,2024-06-08 00:00:00+00:00
74,71,low,2024-06-08 00:30:00+00:00
76,69,low,2024-06-08 01:00:00+00:00
80,69,low,2024-06-08 01:30:00+00:00
74,68,low,2024-06-08 02:00:00+00:00
71,67,low,2024-06-08 02:30:00+00:00
74,66,low,2024-06-08 03:00:00+00:00
71,66,low,2024-06-08 03:30:00+00:00
64,68,low,2024-06-08 04:00:00+00:00
54,61,low,2024-06-08 04:30:00+00:00
67,66,low,2024-06-08 05:00:00+00:00
70,66,low,2024-06-08 05:30:00+00:00
58,58,low,2024-06-08 06:00:00+00:00
59,53,low,2024-06-08 06:30:00+00:00
62,56,low,2024-06-08 07:00:00+00:00
55,56,low,2024-06-08 07:30:00+00:00
56,54,low,2024-06-08 08:00:00+00:00
58,53,low,2024-06-08 08:30:00+00:00
57,47,low,2024-06-08 09:00:00+00:00
57,50,low,2024-06-08 09:30:00+00:00
54,48,low,2024-06-08 10:00:00+00:00
47,47,low,2024-06-08 10:30:00+00:00
49,44,low,2024-06-08 11:00:00+00:00
49,50,low,2024-06-08 11:30:00+00:00
45,43,low,2024-06-08 12:00:00+00:00
43,45,low,2024-06-08 12:30:00+00:00
47,44,low,2024-06-08 13:00:00+00:00
42,48,low,2024-06-08 13:30:00+00:00
46,51,low,2024-06-08 14:00:00+00:00
45,49,low,2024-06-08 14:30:00+00:00
47,52,low,2024-06-08 15:00:00+00:00
50,45,low,2024-06-08 15:30:00+00:00
50,55,low,2024-06-08 16:00:00+00:00
53,57,low,2024-06-08 16:30:00+00:00
48,63,low,2024-06-08 17:00:00+00:00
61,68,low,2024-06-08 17:30:00+00:00
63,73,low,2024-06-08 18:00:00+00:00
67,77,low,2024-06-08 18:30:00+00:00
74,73,low,2024-06-08 19:00:00+00:00
78,64,low,2024-06-08 19:30:00+00:00
73,59,low,2024-06-08 20:00:00+00:00
65,58,low,2024-06-08 20:30:00+00:00
58,53,low,2024-06-08 21:00:00+00:00
53,59,low,2024-06-08 21:30:00+00:00
52,53,low,2024-06-08 22:00:00+00:00
47,55,low,2024-06-08 22:30:00+00:00
57,51,low,2024-06-08 23:00:00+00:00
60,52,low,2024-06-08 23:30:00+00:00
48,55,low,2024-06-09 00:00:00+00:00
53,60,low,2024-06-09 00:30:00+00:00
54,60,low,2024-06-09 01:00:00+00:00
57,58,low,2024-06-09 01:30:00+00:00
62,59,low,2024-06-09 02:00:00+00:00
61,57,low,2024-06-09 02:30:00+00:00
60,58,low,2024-06-09 03:00:00+00:00
59,61,low,2024-06-09 03:30:00+00:00
56,61,low,2024-06-09 04:00:00+00:00
42,59,low,2024-06-09 04:30:00+00:00
62,61,low,2024-06-09 05:00:00+00:00
66,63,low,2024-06-09 05:30:00+00:00
53,61,low,2024-06-09 06:00:00+00:00
49,54,low,2024-06-09 06:30:00+00:00
49,53,low,2024-06-09 07:00:00+00:00
50,49,low,2024-06-09 07:30:00+00:00
47,46,low,2024-06-09 08:00:00+00:00
42,45,low,2024-06-09 08:30:00+00:00
42,46,low,2024-06-09 09:00:00+00:00
40,48,low,2024-06-09 09:30:00+00:00
37,52,low,2024-06-09 10:00:00+00:00
37,55,low,2024-06-09 10:30:00+00:00
39,55,low,2024-06-09 11:00:00+00:00
46,48,low,2024-06-09 11:30:00+00:00
51,50,low,2024-06-09 12:00:00+00:00
48,51,low,2024-06-09 12:30:00+00:00
44,55,low,2024-06-09 13:00:00+00:00
53,59,low,2024-06-09 13:30:00+00:00
53,65,low,2024-06-09 14:00:00+00:00
57,74,low,2024-06-09 14:30:00+00:00
64,83,low,2024-06-09 15:00:00+00:00
70,96,low,2024-06-09 15:30:00+00:00
80,106,low,2024-06-09 16:00:00+00:00
92,111,moderate,2024-06-09 16:30:00+00:00
102,116,moderate,2024-06-09 17:00:00+00:00
117,120,moderate,2024-06-09 17:30:00+00:00
129,124,moderate,2024-06-09 18:00:00+00:00
129,126,moderate,2024-06-09 18:30:00+00:00
128,123,moderate,2024-06-09 19:00:00+00:00
123,124,moderate,2024-06-09 19:30:00+00:00
116,122,moderate,2024-06-09 20:00:00+00:00
102,115,moderate,2024-06-09 20:30:00+00:00
98,97,low,2024-06-09 21:00:00+00:00
84,82,low,2024-06-09 21:30:00+00:00
85,74,low,2024-06-09 22:00:00+00:00
80,71,low,2024-06-09 22:30:00+00:00
77,71,low,2024-06-09 23:00:00+00:00
75,74,low,2024-06-09 23:30:00+00:00
77,72,low,2024-06-10 00:00:00+00:00
76,72,low,2024-06-10 00:30:00+00:00
77,70,low,2024-06-10 01:00:00+00:00
74,68,low,2024-06-10 01:30:00+00:00
72,63,low,2024-06-10 02:00:00+00:00
69,63,low,2024-06-10 02:30:00+00:00
68,62,low,2024-06-10 03:00:00+00:00
65,71,low,2024-06-10 03:30:00+00:00
65,79,low,2024-06-10 04:00:00+00:00
65,79,low,2024-06-10 04:30:00+00:00
62,82,low,2024-06-10 05:00:00+00:00
66,71,low,2024-06-10 05:30:00+00:00
61,78,low,2024-06-10 06:00:00+00:00
58,82,low,2024-06-10 06:30:00+00:00
55,78,low,2024-06-10 07:00:00+00:00
52,76,low,2024-06-10 07:30:00+00:00
47,68,low,2024-06-10 08:00:00+00:00
41,63,low,2024-06-10 08:30:00+00:00
35,55,low,2024-06-10 09:00:00+00:00
38,48,low,2024-06-10 09:30:00+00:00
36,45,low,2024-06-10 10:00:00+00:00
36,43,low,2024-06-10 10:30:00+00:00
35,46,low,2024-06-10 11:00:00+00:00
34,45,low,2024-06-10 11:30:00+00:00
34,40,low,2024-06-10 12:00:00+00:00
32,35,low,2024-06-10 12:30:00+00:00
34,30,very low,2024-06-10 13:00:00+00:00
35,32,very low,2024-06-10 13:30:00+00:00
38,34,very low,2024-06-10 14:00:00+00:00
37,35,low,2024-06-10 14:30:00+00:00
38,35,low,2024-06-10 15:00:00+00:00
39,40,low,2024-06-10 15:30:00+00:00
41,49,low,2024-06-10 16:00:00+00:00
44,70,low,2024-06-10 16:30:00+00:00
49,80,low,2024-06-10 17:00:00+00:00
50,85,low,2024-06-10 17:30:00+00:00
54,93,low,2024-06-10 18:00:00+00:00
56,96,low,2024-06-10 18:30:00+00:00
58,99,low,2024-06-10 19:00:00+00:00
61,103,low,2024-06-10 19:30:00+00:00
59,106,low,2024-06-10 20:00:00+00:00
62,102,low,2024-06-10 20:30:00+00:00
63,96,low,2024-06-10 21:00:00+00:00
62,86,low,2024-06-10 21:30:00+00:00
59,73,low,2024-06-10 22:00:00+00:00
58,78,low,2024-06-10 22:30:00+00:00
57,78,low,2024-06-10 23:00:00+00:00
56,77,low,2024-06-10 23:30:00+00:00
60,76,low,2024-06-11 00:00:00+00:00
61,70,low,2024-06-11 00:30:00+00:00
60,68,low,2024-06-11 01:00:00+00:00
60,64,low,2024-06-11 01:30:00+00:00
61,65,low,2024-06-11 02:00:00+00:00
62,60,low,2024-06-11 02:30:00+00:00
62,58,low,2024-06-11 03:00:00+00:00
62,65,low,2024-06-11 03:30:00+00:00
62,66,low,2024-06-11 04:00:00+00:00
62,73,low,2024-06-11 04:30:00+00:00
61,85,low,2024-06-11 05:00:00+00:00
62,85,low,2024-06-11 05:30:00+00:00
60,88,low,2024-06-11 06:00:00+00:00
55,91,low,2024-06-11 06:30:00+00:00
54,86,low,2024-06-11 07:00:00+00:00
52,84,low,2024-06-11 07:30:00+00:00
49,82,low,2024-06-11 08:00:00+00:00
47,84,low,2024-06-11 08:30:00+00:00
48,87,low,2024-06-11 09:00:00+00:00
47,89,low,2024-06-11 09:30:00+00:00
48,96,low,2024-06-11 10:00:00+00:00
47,94,low,2024-06-11 10:30:00+00:00
46,92,low,2024-06-11 11:00:00+00:00
46,91,low,2024-06-11 11:30:00+00:00
47,90,low,2024-06-11 12:00:00+00:00
46,94,low,2024-06-11 12:30:00+00:00
46,95,low,2024-06-11 13:00:00+00:00
47,97,low,2024-06-11 13:30:00+00:00
49,108,low,2024-06-11 14:00:00+00:00
49,123,moderate,2024-06-11 14:30:00+00:00
54,132,moderate,2024-06-11 15:00:00+00:00
61,141,moderate,2024-06-11 15:30:00+00:00
68,146,moderate,2024-06-11 16:00:00+00:00
77,147,moderate,2024-06-11 16:30:00+00:00
77,152,moderate,2024-06-11 17:00:00+00:00
82,159,moderate,2024-06-11 17:30:00+00:00
86,162,moderate,2024-06-11 18:00:00+00:00
91,158,moderate,2024-06-11 18:30:00+00:00
101,157,moderate,2024-06-11 19:00:00+00:00
103,159,moderate,2024-06-11 19:30:00+00:00
111,158,moderate,2024-06-11 20:00:00+00:00
109,157,moderate,2024-06-11 20:30:00+00:00
116,146,moderate,2024-06-11 21:00:00+00:00
116,134,moderate,2024-06-11 21:30:00+00:00
99,125,moderate,2024-06-11 22:00:00+00:00
145,123,moderate,2024-06-11 22:30:00+00:00
186,173,moderate,2024-06-12 14:30:00+00:00
197,178,moderate,2024-06-12 15:00:00+00:00
196,184,moderate,2024-06-12 15:30:00+00:00
191,187,moderate,2024-06-12 16:00:00+00:00
190,187,moderate,2024-06-12 16:30:00+00:00
194,191,high,2024-06-12 17:00:00+00:00
201,187,moderate,2024-06-12 17:30:00+00:00
203,193,high,2024-06-12 18:00:00+00:00
209,201,high,2024-06-12 18:30:00+00:00
214,205,high,2024-06-12 19:00:00+00:00
195,207,high,2024-06-12 19:30:00+00:00
206,205,high,2024-06-12 20:00:00+00:00
210,207,high,2024-06-12 20:30:00+00:00
210,204,high,2024-06-12 21:00:00+00:00
205,193,high,2024-06-12 21:30:00+00:00
193,183,moderate,2024-06-12 22:00:00+00:00
183,177,moderate,2024-06-12 22:30:00+00:00
172,170,moderate,2024-06-12 23:00:00+00:00
173,158,moderate,2024-06-12 23:30:00+00:00
174,158,moderate,2024-06-13 00:00:00+00:00
154,160,moderate,2024-06-13 00:30:00+00:00
143,157,moderate,2024-06-13 01:00:00+00:00
160,150,moderate,2024-06-13 01:30:00+00:00
159,151,moderate,2024-06-13 02:00:00+00:00
158,159,moderate,2024-06-13 02:30:00+00:00
153,156,moderate,2024-06-13 03:00:00+00:00
142,159,moderate,2024-06-13 03:30:00+00:00
153,160,moderate,2024-06-13 04:00:00+00:00
143,159,moderate,2024-06-13 04:30:00+00:00
148,159,moderate,2024-06-13 05:00:00+00:00
181,158,moderate,2024-06-13 05:30:00+00:00
152,155,moderate,2024-06-13 06:00:00+00:00
148,148,moderate,2024-06-13 06:30:00+00:00
142,141,moderate,2024-06-13 07:00:00+00:00
141,135,moderate,2024-06-13 07:30:00+00:00
137,131,moderate,2024-06-13 08:00:00+00:00
119,125,moderate,2024-06-13 08:30:00+00:00
115,118,moderate,2024-06-13 09:00:00+00:00
113,110,moderate,2024-06-13 09:30:00+00:00
108,104,low,2024-06-13 10:00:00+00:00
96,101,low,2024-06-13 10:30:00+00:00
93,94,low,2024-06-13 11:00:00+00:00
103,89,low,2024-06-13 11:30:00+00:00
95,82,low,2024-06-13 12:00:00+00:00
94,80,low,2024-06-13 12:30:00+00:00
87,78,low,2024-06-13 13:00:00+00:00
82,81,low,2024-06-13 13:30:00+00:00
78,83,low,2024-06-13 14:00:00+00:00
78,88,low,2024-06-13 14:30:00+00:00
79,95,low,2024-06-13 15:00:00+00:00
78,99,low,2024-06-13 15:30:00+00:00
97,102,low,2024-06-13 16:00:00+00:00
93,109,low,2024-06-13 16:30:00+00:00
93,111,moderate,2024-06-13 17:00:00+00:00
93,110,moderate,2024-06-13 17:30:00+00:00
102,108,low,2024-06-13 18:00:00+00:00
98,106,low,2024-06-13 18:30:00+00:00
102,97,low,2024-06-13 19:00:00+00:00
107,90,low,2024-06-13 19:30:00+00:00
101,84,low,2024-06-13 20:00:00+00:00
91,81,low,2024-06-13 20:30:00+00:00
86,70,low,2024-06-13 21:00:00+00:00
81,54,low,2024-06-13 21:30:00+00:00
78,49,low,2024-06-13 22:00:00+00:00
72,52,low,2024-06-13 22:30:00+00:00
56,51,low,2024-06-13 23:00:00+00:00
51,51,low,2024-06-13 23:30:00+00:00
53,56,low,2024-06-14 00:00:00+00:00
51,62,low,2024-06-14 00:30:00+00:00
50,60,low,2024-06-14 01:00:00+00:00
53,55,low,2024-06-14 01:30:00+00:00
60,56,low,2024-06-14 02:00:00+00:00
58,55,low,2024-06-14 02:30:00+00:00
55,56,low,2024-06-14 03:00:00+00:00
55,56,low,2024-06-14 03:30:00+00:00
56,61,low,2024-06-14 04:00:00+00:00
49,67,low,2024-06-14 04:30:00+00:00
59,77,low,2024-06-14 05:00:00+00:00
63,82,low,2024-06-14 05:30:00+00:00
63,88,low,2024-06-14 06:00:00+00:00
71,89,low,2024-06-14 06:30:00+00:00
73,88,low,2024-06-14 07:00:00+00:00
78,87,low,2024-06-14 07:30:00+00:00
82,83,low,2024-06-14 08:00:00+00:00
79,78,low,2024-06-14 08:30:00+00:00
78,73,low,2024-06-14 09:00:00+00:00
82,72,low,2024-06-14 09:30:00+00:00
70,71,low,2024-06-14 10:00:00+00:00
67,66,low,2024-06-14 10:30:00+00:00
