time,temperature_2m,relative_humidity_2m,wind_speed_10m,apparent_temperature
2024-06-06 13:00:00,17.1,49,13.0,15.0
2024-06-06 14:00:00,17.0,48,14.1,13.9
2024-06-06 15:00:00,16.7,51,14.1,13.8
2024-06-06 16:00:00,16.6,52,13.1,13.9
2024-06-06 17:00:00,16.3,53,12.7,13.6
2024-06-06 18:00:00,15.7,56,12.0,13.1
2024-06-06 19:00:00,14.8,64,7.2,13.2
2024-06-06 20:00:00,12.9,72,6.0,11.5
2024-06-06 21:00:00,12.2,75,5.9,10.8
2024-06-06 22:00:00,11.5,78,7.3,9.9
2024-06-06 23:00:00,11.2,79,10.3,9.1
2024-06-07 00:00:00,10.7,81,12.0,8.3
2024-06-07 01:00:00,10.7,83,10.0,8.7
2024-06-07 02:00:00,9.9,87,8.8,8.1
2024-06-07 03:00:00,9.0,90,8.3,7.2
2024-06-07 04:00:00,8.2,92,8.6,6.2
2024-06-07 05:00:00,8.9,90,10.2,6.7
2024-06-07 06:00:00,10.4,81,8.6,8.5
2024-06-07 07:00:00,12.2,73,9.0,10.2
2024-06-07 08:00:00,13.9,66,10.4,11.8
2024-06-07 09:00:00,15.3,58,12.5,13.2
2024-06-07 10:00:00,16.7,53,16.8,14.5
2024-06-07 11:00:00,16.7,54,18.4,13.4
2024-06-07 12:00:00,17.4,52,17.9,14.2
2024-06-07 13:00:00,17.4,52,17.1,14.3
2024-06-07 14:00:00,17.6,54,17.0,14.6
2024-06-07 15:00:00,18.0,53,19.5,14.8
2024-06-07 16:00:00,18.0,53,18.9,14.8
2024-06-07 17:00:00,17.7,55,18.1,14.7
2024-06-07 18:00:00,17.2,60,17.4,14.5
2024-06-07 19:00:00,16.3,67,14.3,14.2
2024-06-07 20:00:00,14.9,72,13.0,13.0
2024-06-07 21:00:00,14.2,76,12.8,12.4
2024-06-07 22:00:00,13.4,80,12.6,11.6
2024-06-07 23:00:00,13.4,81,11.8,11.8
2024-06-08 00:00:00,13.5,73,14.1,11.2
2024-06-08 01:00:00,12.0,81,11.9,10.0
2024-06-08 02:00:00,11.1,84,10.5,9.1
2024-06-08 03:00:00,10.3,87,9.3,8.5
2024-06-08 04:00:00,9.9,90,9.6,8.1
2024-06-08 05:00:00,10.7,88,11.5,8.8
2024-06-08 06:00:00,12.1,84,12.3,10.2
2024-06-08 07:00:00,13.7,76,17.3,11.0
2024-06-08 08:00:00,14.8,71,17.7,12.1
2024-06-08 09:00:00,15.5,68,16.9,12.9
2024-06-08 10:00:00,15.5,70,17.0,13.1
2024-06-08 11:00:00,16.2,66,18.9,13.4
2024-06-08 12:00:00,16.1,68,17.3,13.6
2024-06-08 13:00:00,16.7,65,19.5,14.0
2024-06-08 14:00:00,17.2,58,17.9,14.3
2024-06-08 15:00:00,16.7,58,16.0,14.0
2024-06-08 16:00:00,17.2,52,14.3,14.4
2024-06-08 17:00:00,17.3,49,16.1,14.1
2024-06-08 18:00:00,16.5,54,13.2,13.8
2024-06-08 19:00:00,15.3,58,10.0,13.1
2024-06-08 20:00:00,13.3,61,11.9,10.6
2024-06-08 21:00:00,12.0,65,11.2,9.2
2024-06-08 22:00:00,11.0,68,11.4,8.2
2024-06-08 23:00:00,10.2,71,9.2,7.7
2024-06-09 00:00:00,8.4,81,7.1,6.3
2024-06-09 01:00:00,8.5,82,7.3,6.4
2024-06-09 02:00:00,7.7,85,6.6,5.6
2024-06-09 03:00:00,6.7,90,6.5,4.6
2024-06-09 04:00:00,6.9,91,6.2,4.9
2024-06-09 05:00:00,8.1,86,9.3,5.7
2024-06-09 06:00:00,10.0,79,9.0,7.8
2024-06-09 07:00:00,12.0,70,10.6,9.6
2024-06-09 08:00:00,13.6,65,13.7,10.9
2024-06-09 09:00:00,15.0,59,18.8,11.9
2024-06-09 10:00:00,15.9,52,21.6,12.5
2024-06-09 11:00:00,16.2,50,20.9,12.1
2024-06-09 12:00:00,16.6,49,19.4,12.7
2024-06-09 13:00:00,15.9,53,18.4,12.3
2024-06-09 14:00:00,15.4,56,17.6,12.0
2024-06-09 15:00:00,15.6,57,17.2,12.3
2024-06-09 16:00:00,15.5,59,15.9,12.5
2024-06-09 17:00:00,15.5,59,15.0,12.7
2024-06-09 18:00:00,15.4,59,13.3,12.8
2024-06-09 19:00:00,14.9,64,8.8,13.1
2024-06-09 20:00:00,13.5,70,7.2,11.9
2024-06-09 21:00:00,12.7,73,8.8,11.0
2024-06-09 22:00:00,13.0,72,10.2,11.0
2024-06-09 23:00:00,13.2,70,10.8,11.1
2024-06-10 00:00:00,12.9,76,13.7,10.5
2024-06-10 01:00:00,12.6,81,14.8,10.3
2024-06-10 02:00:00,12.6,82,18.5,9.8
2024-06-10 03:00:00,12.3,84,19.2,9.5
2024-06-10 04:00:00,11.9,90,19.7,9.1
2024-06-10 05:00:00,11.4,94,23.7,8.1
2024-06-10 06:00:00,10.5,89,19.6,7.3
2024-06-10 07:00:00,10.2,87,17.5,7.1
2024-06-10 08:00:00,10.6,80,24.2,6.4
2024-06-10 09:00:00,10.6,75,28.6,5.5
2024-06-10 10:00:00,12.0,65,25.8,7.4
2024-06-10 11:00:00,13.2,60,25.1,8.4
2024-06-10 12:00:00,14.3,65,24.3,10.5
2024-06-10 13:00:00,14.4,56,24.8,10.2
2024-06-10 14:00:00,13.1,65,26.7,9.2
2024-06-10 15:00:00,14.3,59,17.0,11.0
2024-06-10 16:00:00,14.7,60,15.9,11.6
2024-06-10 17:00:00,12.0,76,12.9,9.5
2024-06-10 18:00:00,12.4,70,11.6,10.0
2024-06-10 19:00:00,12.0,75,8.7,10.2
2024-06-10 20:00:00,10.5,84,6.5,9.0
2024-06-10 21:00:00,9.7,88,7.4,8.1
2024-06-10 22:00:00,8.5,93,5.8,7.0
2024-06-10 23:00:00,8.4,94,6.5,6.8
2024-06-11 00:00:00,8.2,94,8.0,6.4
2024-06-11 01:00:00,8.7,92,9.7,6.6
2024-06-11 02:00:00,8.3,93,10.5,6.1
2024-06-11 03:00:00,7.6,93,9.4,5.4
2024-06-11 04:00:00,7.0,93,8.7,4.7
2024-06-11 05:00:00,7.7,92,10.1,5.3
2024-06-11 06:00:00,8.9,85,9.1,6.7
2024-06-11 07:00:00,9.9,82,9.2,7.8
2024-06-11 08:00:00,11.5,73,10.6,9.1
2024-06-11 09:00:00,12.9,63,13.5,9.9
2024-06-11 10:00:00,13.2,65,12.7,10.5
2024-06-11 11:00:00,13.9,62,11.8,11.6
2024-06-11 12:00:00,14.6,58,11.2,12.4
2024-06-11 13:00:00,14.7,52,11.3,11.8
2024-06-11 14:00:00,14.9,51,9.7,12.3
2024-06-11 15:00:00,15.0,51,10.2,12.3
2024-06-11 16:00:00,14.7,54,12.3,11.8
2024-06-11 17:00:00,14.0,58,11.3,11.4
2024-06-11 18:00:00,13.4,62,11.2,10.9
2024-06-11 19:00:00,11.9,77,7.3,10.3
2024-06-11 20:00:00,11.6,80,4.2,10.5
2024-06-11 21:00:00,10.3,89,4.7,9.2
2024-06-11 22:00:00,10.3,88,6.1,9.0
2024-06-11 23:00:00,9.2,93,5.4,7.9
2024-06-12 00:00:00,8.7,95,5.9,7.3
2024-06-12 01:00:00,9.9,90,3.0,9.0
2024-06-12 02:00:00,9.0,95,4.7,7.8
2024-06-12 03:00:00,8.2,98,5.2,7.0
2024-06-12 04:00:00,8.5,98,3.9,7.5
2024-06-12 05:00:00,8.8,100,2.3,8.1
2024-06-12 06:00:00,10.2,92,1.0,9.8
2024-06-12 07:00:00,11.7,82,3.7,10.8
2024-06-12 08:00:00,12.8,72,4.0,11.6
2024-06-12 09:00:00,13.7,64,1.9,12.6
2024-06-12 10:00:00,14.5,57,3.1,13.1
2024-06-12 11:00:00,14.7,57,5.4,13.0
2024-06-12 12:00:00,14.9,56,8.2,12.8
2024-06-12 13:00:00,14.6,58,7.8,12.5
2024-06-12 14:00:00,14.9,57,7.3,13.4
2024-06-12 15:00:00,14.3,65,9.0,12.4
2024-06-12 16:00:00,14.2,64,6.9,12.6
2024-06-12 17:00:00,14.6,63,5.5,13.2
2024-06-12 18:00:00,14.8,62,4.9,13.5
2024-06-12 19:00:00,14.6,71,2.9,14.0
2024-06-12 20:00:00,12.5,80,7.6,11.2
2024-06-12 21:00:00,11.2,77,6.3,9.6
2024-06-12 22:00:00,9.8,82,6.9,8.0
2024-06-12 23:00:00,9.5,82,7.1,7.6
2024-06-13 00:00:00,9.3,78,8.4,7.1
2024-06-13 01:00:00,9.2,82,9.7,6.8
2024-06-13 02:00:00,9.1,84,8.9,6.9
2024-06-13 03:00:00,8.2,90,7.1,6.3
2024-06-13 04:00:00,7.8,91,8.0,5.7
2024-06-13 05:00:00,8.7,89,7.6,6.8
2024-06-13 06:00:00,10.4,81,6.0,8.8
2024-06-13 07:00:00,12.6,72,5.4,11.3
2024-06-13 08:00:00,14.5,73,11.7,12.7
2024-06-13 09:00:00,15.9,59,17.0,12.8
2024-06-13 10:00:00,16.2,53,21.3,12.2
2024-06-13 11:00:00,16.1,55,22.4,12.1
2024-06-13 12:00:00,15.9,61,23.5,12.0
2024-06-13 13:00:00,15.7,60,21.7,12.0
2024-06-13 14:00:00,15.8,58,24.2,11.7
2024-06-13 15:00:00,15.5,58,21.5,11.7
2024-06-13 16:00:00,14.5,62,16.6,11.4
2024-06-13 17:00:00,14.2,67,15.9,11.3
2024-06-13 18:00:00,13.6,74,17.0,10.9
2024-06-13 19:00:00,13.3,81,18.0,10.7
2024-06-13 20:00:00,12.9,77,20.7,9.7
2024-06-13 21:00:00,12.8,73,23.1,9.0
2024-06-13 22:00:00,12.3,72,27.1,7.7
2024-06-13 23:00:00,12.3,76,26.3,8.0
2024-06-14 00:00:00,12.8,81,25.9,8.9
2024-06-14 01:00:00,12.3,85,21.6,9.1
2024-06-14 02:00:00,12.5,86,20.8,9.6
2024-06-14 03:00:00,12.9,90,18.9,10.6
2024-06-14 04:00:00,13.3,91,14.5,11.7
2024-06-14 05:00:00,13.7,90,14.3,12.3
2024-06-14 06:00:00,14.2,87,17.3,12.4
2024-06-14 07:00:00,14.9,82,19.2,12.7
2024-06-14 08:00:00,16.0,72,21.9,13.1
2024-06-14 09:00:00,16.5,67,26.0,12.9
2024-06-14 10:00:00,16.7,68,24.2,13.4
2024-06-14 11:00:00,17.5,67,25.1,14.3
2024-06-14 12:00:00,16.7,72,24.8,13.6
2024-06-14 13:00:00,17.8,63,24.2,15.1
2024-06-14 14:00:00,17.3,64,24.2,14.4
2024-06-14 15:00:00,17.3,59,26.2,13.3
2024-06-14 16:00:00,17.6,57,25.9,13.7
2024-06-14 17:00:00,16.7,61,24.2,12.9
2024-06-14 18:00:00,15.9,63,22.2,12.4
2024-06-14 19:00:00,14.9,69,16.4,12.4
2024-06-14 20:00:00,13.5,76,12.3,11.6
2024-06-14 21:00:00,12.4,83,12.0,10.5
2024-06-14 22:00:00,12.2,85,15.3,9.9
2024-06-14 23:00:00,11.9,84,16.0,9.3
2024-06-15 00:00:00,11.5,87,15.8,9.1
2024-06-15 01:00:00,11.2,86,14.8,8.8
2024-06-15 02:00:00,10.6,87,17.7,7.6
2024-06-15 03:00:00,9.9,90,18.7,6.8
2024-06-15 04:00:00,9.8,90,19.5,6.5
2024-06-15 05:00:00,10.3,88,19.4,7.0
2024-06-15 06:00:00,11.3,83,18.4,8.2
2024-06-15 07:00:00,12.9,76,16.9,10.1
2024-06-15 08:00:00,14.8,67,21.0,11.4
2024-06-15 09:00:00,13.9,81,21.8,11.0
2024-06-15 10:00:00,13.8,84,23.7,10.7
2024-06-15 11:00:00,16.7,70,33.2,12.3
2024-06-15 12:00:00,16.2,69,29.4,12.1
2024-06-15 13:00:00,16.8,67,28.4,13.3
2024-06-15 14:00:00,16.5,64,26.4,12.8
2024-06-15 15:00:00,17.1,61,26.4,13.8
2024-06-15 16:00:00,15.5,69,18.7,12.7
2024-06-15 17:00:00,14.0,77,19.5,11.2
2024-06-15 18:00:00,14.4,73,19.6,11.4
2024-06-15 19:00:00,14.1,72,17.6,11.4
2024-06-15 20:00:00,13.3,73,14.8,10.7
2024-06-15 21:00:00,12.7,75,15.3,10.1
2024-06-15 22:00:00,12.2,79,17.3,9.3
2024-06-15 23:00:00,11.7,83,17.3,8.9
2024-06-16 00:00:00,11.5,84,16.6,8.8
2024-06-16 01:00:00,11.7,85,16.7,9.1
2024-06-16 02:00:00,11.3,87,16.6,8.7
2024-06-16 03:00:00,11.2,89,16.3,8.7
2024-06-16 04:00:00,11.0,89,16.6,8.4
2024-06-16 05:00:00,11.7,87,18.0,8.9
2024-06-16 06:00:00,13.0,82,17.6,10.4
2024-06-16 07:00:00,14.1,75,21.1,11.0
2024-06-16 08:00:00,15.0,69,22.7,11.5
2024-06-16 09:00:00,16.0,65,20.9,12.8
2024-06-16 10:00:00,17.1,63,20.5,14.4
2024-06-16 11:00:00,18.0,59,21.0,15.9
2024-06-16 12:00:00,18.5,55,19.9,16.5
2024-06-16 13:00:00,19.0,48,17.8,16.9
2024-06-16 14:00:00,19.9,43,18.0,17.3
2024-06-16 15:00:00,20.0,41,18.6,16.7
2024-06-16 16:00:00,19.6,44,17.1,16.3
2024-06-16 17:00:00,18.2,52,19.6,14.9
2024-06-16 18:00:00,16.9,62,18.9,14.0
2024-06-16 19:00:00,15.8,69,15.0,13.7
2024-06-16 20:00:00,15.0,73,11.7,13.4
2024-06-16 21:00:00,14.0,78,12.3,12.3
2024-06-16 22:00:00,12.9,83,13.0,11.1
2024-06-16 23:00:00,12.2,88,12.4,10.5
2024-06-17 00:00:00,11.7,91,11.8,10.1
2024-06-17 01:00:00,11.9,92,11.2,10.5
2024-06-17 02:00:00,11.6,94,10.5,10.3
2024-06-17 03:00:00,11.1,94,9.8,9.7
2024-06-17 04:00:00,10.6,93,8.4,9.3
2024-06-17 05:00:00,11.4,89,9.2,10.0
2024-06-17 06:00:00,12.9,83,8.4,11.7
2024-06-17 07:00:00,14.4,76,10.2,13.0
2024-06-17 08:00:00,15.8,68,15.0,13.6
2024-06-17 09:00:00,17.0,60,16.9,14.5
2024-06-17 10:00:00,18.1,53,16.4,15.6
2024-06-17 11:00:00,19.2,48,16.6,17.0
2024-06-17 12:00:00,19.8,47,16.6,17.9
2024-06-17 13:00:00,20.1,46,15.6,17.9
2024-06-17 14:00:00,20.0,48,15.3,17.4
2024-06-17 15:00:00,19.9,47,13.0,17.5
2024-06-17 16:00:00,20.3,45,11.8,18.0
2024-06-17 17:00:00,20.2,47,11.8,18.1
2024-06-17 18:00:00,19.0,61,14.2,17.4
2024-06-17 19:00:00,17.4,69,12.2,16.2
2024-06-17 20:00:00,16.3,73,9.8,15.3
2024-06-17 21:00:00,15.4,79,11.5,14.3
2024-06-17 22:00:00,14.6,83,8.7,13.9
2024-06-17 23:00:00,13.7,88,6.4,13.3
2024-06-18 00:00:00,12.5,92,5.8,12.1
2024-06-18 01:00:00,12.5,93,5.8,12.1
2024-06-18 02:00:00,11.3,96,7.3,10.4
2024-06-18 03:00:00,11.1,96,7.7,10.2
2024-06-18 04:00:00,11.4,95,5.9,10.7
2024-06-18 05:00:00,12.7,91,9.1,11.8
2024-06-18 06:00:00,13.7,87,7.9,13.0
2024-06-18 07:00:00,14.8,83,7.6,14.3
2024-06-18 08:00:00,16.5,77,8.5,16.1
2024-06-18 09:00:00,18.1,71,10.1,17.5
2024-06-18 10:00:00,19.3,63,8.2,19.1
2024-06-18 11:00:00,19.9,60,8.3,19.5
2024-06-18 12:00:00,20.1,59,9.6,19.9
2024-06-18 13:00:00,20.8,53,8.4,20.7
2024-06-18 14:00:00,20.4,54,8.6,19.4
2024-06-18 15:00:00,20.6,54,7.9,19.8
2024-06-18 16:00:00,20.8,52,8.9,19.7
2024-06-18 17:00:00,20.4,52,11.5,18.8
2024-06-18 18:00:00,19.3,58,11.5,17.9
2024-06-18 19:00:00,18.3,61,11.5,16.9
2024-06-18 20:00:00,16.6,70,7.8,15.8
2024-06-18 21:00:00,15.2,80,5.2,15.0
2024-06-18 22:00:00,14.2,89,5.0,14.2
2024-06-18 23:00:00,13.8,89,5.6,13.7
2024-06-19 00:00:00,13.1,89,11.7,11.9
2024-06-19 01:00:00,12.1,92,10.6,10.9
2024-06-19 02:00:00,11.4,97,11.3,10.1
2024-06-19 03:00:00,11.7,96,13.0,10.2
2024-06-19 04:00:00,12.2,92,13.4,10.5
2024-06-19 05:00:00,12.5,88,14.5,10.6
2024-06-19 06:00:00,12.9,83,18.0,10.3
2024-06-19 07:00:00,13.8,76,19.5,10.9
2024-06-19 08:00:00,15.2,68,17.6,12.5
2024-06-19 09:00:00,16.1,63,16.4,13.4
2024-06-19 10:00:00,16.6,62,16.1,14.1
2024-06-19 11:00:00,17.4,58,15.8,14.8
2024-06-19 12:00:00,18.6,54,16.8,16.1
2024-06-19 13:00:00,18.2,54,15.6,15.6
2024-06-19 14:00:00,18.6,55,14.3,16.3
2024-06-19 15:00:00,19.0,53,16.1,16.5
2024-06-19 16:00:00,19.0,55,14.7,17.1
2024-06-19 17:00:00,16.7,68,17.9,14.3
2024-06-19 18:00:00,15.3,68,15.4,12.9
2024-06-19 19:00:00,15.1,70,12.4,13.2
2024-06-19 20:00:00,13.7,76,12.0,11.9
2024-06-19 21:00:00,12.3,82,9.8,10.7
2024-06-19 22:00:00,11.5,87,9.7,10.0
2024-06-19 23:00:00,10.7,91,7.1,9.5
2024-06-20 00:00:00,10.1,93,6.6,8.9
2024-06-20 01:00:00,9.7,94,6.8,8.4
2024-06-20 02:00:00,9.3,94,6.5,8.0
2024-06-20 03:00:00,9.1,95,6.6,7.8
2024-06-20 04:00:00,8.5,96,7.2,6.9
2024-06-20 05:00:00,10.3,93,8.9,8.8
2024-06-20 06:00:00,12.1,88,8.4,10.9
2024-06-20 07:00:00,14.0,80,10.1,12.8
2024-06-20 08:00:00,15.7,70,10.9,14.2
2024-06-20 09:00:00,17.0,62,10.9,15.5
2024-06-20 10:00:00,18.0,56,10.8,17.0
2024-06-20 11:00:00,18.9,52,11.7,18.0
2024-06-20 12:00:00,19.6,51,11.6,19.4
2024-06-20 13:00:00,20.1,51,8.0,20.4
2024-06-20 14:00:00,20.6,50,8.7,20.8
2024-06-20 15:00:00,20.7,50,7.6,20.7
2024-06-20 16:00:00,20.3,52,8.9,19.6
2024-06-20 17:00:00,19.4,56,10.0,18.1
2024-06-20 18:00:00,18.0,60,13.4,16.1
2024-06-20 19:00:00,16.6,66,10.2,15.2
2024-06-20 20:00:00,15.0,75,10.7,13.6
2024-06-20 21:00:00,13.6,85,11.2,12.4
2024-06-20 22:00:00,12.6,93,6.0,12.1
2024-06-20 23:00:00,11.2,97,7.2,10.3
2024-06-21 00:00:00,10.8,98,4.9,10.2
2024-06-21 01:00:00,12.1,98,3.3,12.1
2024-06-21 02:00:00,11.9,100,1.9,12.2
2024-06-21 03:00:00,11.1,100,4.2,10.8
2024-06-21 04:00:00,10.1,100,3.8,9.6
2024-06-21 05:00:00,11.5,98,0.7,11.7
2024-06-21 06:00:00,13.5,92,1.9,13.9
2024-06-21 07:00:00,16.2,77,2.2,16.5
2024-06-21 08:00:00,18.4,72,2.6,19.0
2024-06-21 09:00:00,20.2,62,4.1,20.9
2024-06-21 10:00:00,21.5,53,6.9,22.1
2024-06-21 11:00:00,22.0,50,11.8,21.3
2024-06-21 12:00:00,22.4,48,12.8,20.9
2024-06-21 13:00:00,22.7,44,13.1,20.7
2024-06-21 14:00:00,23.2,41,12.8,21.2
2024-06-21 15:00:00,22.5,45,16.9,20.1
2024-06-21 16:00:00,21.7,51,20.1,19.1
2024-06-21 17:00:00,21.2,54,21.4,18.6
2024-06-21 18:00:00,19.5,55,22.9,16.2
2024-06-21 19:00:00,17.6,65,20.9,14.9
2024-06-21 20:00:00,15.9,72,18.4,13.4
2024-06-21 21:00:00,14.8,72,16.4,12.4
2024-06-21 22:00:00,14.4,76,14.0,12.4
2024-06-21 23:00:00,14.0,82,15.8,12.0
2024-06-22 00:00:00,13.6,85,14.5,11.9
2024-06-22 01:00:00,13.6,85,14.2,11.8
2024-06-22 02:00:00,13.8,87,12.2,12.6
2024-06-22 03:00:00,14.0,90,12.2,13.0
2024-06-22 04:00:00,13.9,92,10.7,13.1
2024-06-22 05:00:00,14.2,92,11.6,13.4
2024-06-22 06:00:00,15.3,86,15.5,13.9
2024-06-22 07:00:00,16.0,81,13.9,14.9
2024-06-22 08:00:00,17.1,75,12.2,16.1
2024-06-22 09:00:00,17.9,70,12.1,16.9
2024-06-22 10:00:00,18.7,67,12.3,17.7
2024-06-22 11:00:00,19.9,62,11.2,19.4
2024-06-22 12:00:00,20.6,61,12.3,20.3
2024-06-22 13:00:00,20.6,61,12.4,19.7
2024-06-22 14:00:00,20.7,61,13.8,20.1
2024-06-22 15:00:00,21.5,56,13.5,20.6
2024-06-22 16:00:00,21.6,51,14.8,19.8
2024-06-22 17:00:00,21.2,49,13.9,19.2
2024-06-22 18:00:00,20.9,51,10.5,19.5
2024-06-22 19:00:00,19.7,56,9.8,18.5
2024-06-22 20:00:00,17.9,59,13.7,15.9
2024-06-22 21:00:00,16.6,64,13.0,14.6
2024-06-22 22:00:00,15.3,67,11.6,13.4
2024-06-22 23:00:00,14.0,71,9.3,12.4
2024-06-23 00:00:00,13.3,73,10.0,11.5
2024-06-23 01:00:00,12.8,76,10.2,10.9
2024-06-23 02:00:00,12.2,81,8.3,10.7
2024-06-23 03:00:00,11.5,86,7.5,10.3
2024-06-23 04:00:00,11.0,91,6.7,10.0
2024-06-23 05:00:00,11.9,90,8.7,10.8
2024-06-23 06:00:00,13.4,85,7.3,12.6
2024-06-23 07:00:00,15.4,78,6.8,14.9
2024-06-23 08:00:00,17.2,72,6.2,17.0
2024-06-23 09:00:00,18.8,65,5.7,19.1
2024-06-23 10:00:00,20.1,59,5.8,20.7
2024-06-23 11:00:00,20.5,58,4.8,20.4
2024-06-23 12:00:00,21.4,56,4.8,21.4
2024-06-23 13:00:00,22.0,55,6.7,21.8
2024-06-23 14:00:00,22.3,54,6.7,22.2
2024-06-23 15:00:00,22.8,53,6.3,22.8
2024-06-23 16:00:00,23.1,52,5.9,23.1
2024-06-23 17:00:00,22.9,53,5.9,23.0
2024-06-23 18:00:00,22.6,57,5.5,22.9
2024-06-23 19:00:00,21.6,69,3.7,23.0
2024-06-23 20:00:00,19.9,80,4.5,21.4
2024-06-23 21:00:00,18.6,79,13.0,18.3
2024-06-23 22:00:00,17.8,81,10.5,17.7
2024-06-23 23:00:00,17.2,84,7.3,17.6
2024-06-24 00:00:00,16.4,87,8.2,16.7
2024-06-24 01:00:00,15.5,91,6.6,15.9
2024-06-24 02:00:00,15.1,93,6.3,15.5
2024-06-24 03:00:00,14.5,95,5.3,14.9
2024-06-24 04:00:00,14.1,96,5.3,14.4
2024-06-24 05:00:00,15.4,93,6.4,15.9
2024-06-24 06:00:00,17.0,88,2.8,18.3
2024-06-24 07:00:00,18.8,83,1.8,20.5
2024-06-24 08:00:00,20.4,78,1.8,22.4
2024-06-24 09:00:00,21.9,71,3.6,23.7
2024-06-24 10:00:00,23.1,64,5.1,25.1
2024-06-24 11:00:00,24.0,59,6.4,25.9
2024-06-24 12:00:00,24.5,55,6.6,26.1
2024-06-24 13:00:00,25.3,50,4.8,26.7
2024-06-24 14:00:00,26.5,46,5.7,28.3
2024-06-24 15:00:00,26.3,47,6.6,27.4
2024-06-24 16:00:00,26.1,49,6.1,26.7
2024-06-24 17:00:00,25.7,50,8.9,25.8
2024-06-24 18:00:00,24.2,53,13.2,23.6
2024-06-24 19:00:00,22.3,60,10.5,22.2
2024-06-24 20:00:00,20.1,72,5.6,20.9
2024-06-24 21:00:00,18.0,81,6.0,18.7
2024-06-24 22:00:00,17.1,85,6.1,17.7
2024-06-24 23:00:00,16.2,89,6.7,16.6
2024-06-25 00:00:00,14.7,95,7.2,14.9
2024-06-25 01:00:00,14.3,93,6.5,14.4
2024-06-25 02:00:00,13.6,95,8.3,13.2
2024-06-25 03:00:00,14.4,92,5.8,14.6
2024-06-25 04:00:00,14.5,94,3.3,15.2
2024-06-25 05:00:00,14.8,94,0.5,16.0
2024-06-25 06:00:00,16.6,87,1.8,17.8
2024-06-25 07:00:00,18.7,77,2.3,19.9
2024-06-25 08:00:00,20.6,69,3.1,21.7
2024-06-25 09:00:00,22.5,63,4.2,23.9
2024-06-25 10:00:00,24.0,58,4.6,26.2
2024-06-25 11:00:00,25.0,54,4.7,27.7
2024-06-25 12:00:00,26.1,50,4.3,28.9
2024-06-25 13:00:00,27.5,44,3.4,30.3
2024-06-25 14:00:00,27.9,42,5.1,29.9
2024-06-25 15:00:00,27.8,42,8.7,28.3
2024-06-25 16:00:00,26.5,44,14.5,25.4
2024-06-25 17:00:00,24.8,48,17.0,23.3
2024-06-25 18:00:00,24.2,50,12.6,23.3
2024-06-25 19:00:00,22.3,56,13.4,21.3
2024-06-25 20:00:00,20.1,64,10.5,19.6
2024-06-25 21:00:00,18.8,73,9.0,18.7
2024-06-25 22:00:00,17.5,83,6.9,18.0
2024-06-25 23:00:00,16.0,92,6.5,16.7
2024-06-26 00:00:00,15.3,95,7.1,15.8
2024-06-26 01:00:00,14.6,95,7.1,14.8
2024-06-26 02:00:00,14.0,96,7.6,14.0
2024-06-26 03:00:00,13.7,96,7.6,13.6
2024-06-26 04:00:00,13.4,96,7.7,13.1
2024-06-26 05:00:00,15.3,89,6.4,15.5
2024-06-26 06:00:00,16.9,81,5.4,17.2
2024-06-26 07:00:00,18.7,75,5.9,19.2
2024-06-26 08:00:00,20.6,71,6.8,21.4
2024-06-26 09:00:00,22.6,67,6.8,24.1
2024-06-26 10:00:00,24.3,64,5.8,27.0
2024-06-26 11:00:00,25.6,60,4.3,29.2
2024-06-26 12:00:00,26.7,55,4.1,30.6
2024-06-26 13:00:00,27.0,50,5.5,29.1
2024-06-26 14:00:00,26.8,51,5.4,28.0
2024-06-26 15:00:00,27.1,51,4.8,28.5
2024-06-26 16:00:00,27.6,49,5.1,28.8
2024-06-26 17:00:00,27.6,48,4.0,29.0
2024-06-26 18:00:00,27.2,51,5.2,28.6
2024-06-26 19:00:00,25.1,58,10.0,25.9
2024-06-26 20:00:00,22.8,61,10.1,23.0
2024-06-26 21:00:00,21.1,64,11.3,20.8
2024-06-26 22:00:00,20.3,66,10.7,20.0
2024-06-26 23:00:00,19.5,70,10.0,19.2
2024-06-27 00:00:00,18.9,71,10.2,18.6
2024-06-27 01:00:00,18.8,71,12.7,18.1
2024-06-27 02:00:00,18.1,72,11.7,17.3
2024-06-27 03:00:00,17.4,73,11.1,16.6
2024-06-27 04:00:00,16.5,77,7.4,16.2
2024-06-27 05:00:00,17.2,76,7.9,17.0
2024-06-27 06:00:00,18.5,74,9.7,18.3
2024-06-27 07:00:00,19.5,69,13.2,18.8
2024-06-27 08:00:00,19.7,73,13.6,19.3
2024-06-27 09:00:00,21.1,66,15.0,20.4
2024-06-27 10:00:00,22.5,54,15.6,22.1
2024-06-27 11:00:00,24.4,49,20.3,23.9
2024-06-27 12:00:00,23.8,54,24.0,21.9
2024-06-27 13:00:00,22.3,57,20.0,20.7
2024-06-27 14:00:00,23.2,52,20.3,21.8
2024-06-27 15:00:00,23.3,49,21.0,21.0
2024-06-27 16:00:00,22.9,47,22.4,19.9
2024-06-27 17:00:00,21.7,46,23.1,18.2
2024-06-27 18:00:00,21.2,45,20.9,17.8
2024-06-27 19:00:00,19.6,51,22.8,16.1
2024-06-27 20:00:00,18.0,57,16.9,15.3
2024-06-27 21:00:00,16.5,62,15.9,14.0
2024-06-27 22:00:00,15.4,67,16.9,12.8
2024-06-27 23:00:00,14.7,68,18.6,11.7
2024-06-28 00:00:00,14.0,71,17.2,11.2
2024-06-28 01:00:00,13.4,76,19.2,10.5
