time,temperature,apparent_temperature,carbon_intensity_forecast,carbon_intensity_actual,carbon_intensity_index,humidity,windspeed,cost_p_per_kwh
2024-08-31 04:00:00+00:00,15.4,14.1,81.5,83.5,low,84.0,15.3,16.233
2024-08-31 05:00:00+00:00,15.7,14.4,86.5,87.0,low,85.0,16.3,18.249
2024-08-31 06:00:00+00:00,16.3,15.0,90.0,81.5,low,83.0,16.1,18.9315
2024-08-31 07:00:00+00:00,17.1,15.9,84.0,70.5,low,82.0,17.3,18.48
2024-08-31 08:00:00+00:00,17.6,16.6,73.0,65.5,low,83.0,17.1,17.08875
2024-08-31 09:00:00+00:00,18.0,16.3,63.0,61.0,low,80.0,21.5,16.023
2024-08-31 10:00:00+00:00,18.3,16.1,66.0,49.5,low,73.0,22.5,13.8075
2024-08-31 11:00:00+00:00,19.1,16.5,53.0,48.0,low,67.0,23.8,10.7205
2024-08-31 12:00:00+00:00,20.0,16.8,52.0,46.0,low,58.0,24.8,8.315999999999999
2024-08-31 13:00:00+00:00,19.9,16.7,49.5,46.5,low,57.0,24.9,4.998
2024-08-31 14:00:00+00:00,20.2,16.9,50.0,47.5,low,58.0,26.3,7.95375
2024-08-31 15:00:00+00:00,18.8,15.5,49.0,67.5,low,67.0,28.6,27.006
2024-08-31 16:00:00+00:00,18.5,15.6,48.0,86.5,low,71.0,27.3,32.24025
2024-08-31 17:00:00+00:00,18.1,15.7,52.5,90.5,low,74.0,24.3,36.666
2024-08-31 18:00:00+00:00,18.1,16.8,71.0,88.0,low,75.0,16.8,21.640500000000003
2024-08-31 19:00:00+00:00,17.9,16.9,79.0,77.0,low,77.0,15.5,19.2675
2024-08-31 20:00:00+00:00,17.4,16.9,76.5,63.5,low,80.0,12.7,16.8
2024-08-31 21:00:00+00:00,17.5,17.1,59.0,65.5,low,82.0,11.9,14.637
2024-08-31 22:00:00+00:00,17.1,16.9,58.0,65.5,low,86.0,11.9,17.115000000000002
2024-08-31 23:00:00+00:00,16.8,17.0,60.5,65.0,low,91.0,10.4,15.225
2024-09-01 00:00:00+00:00,16.7,17.0,62.5,71.5,low,93.0,11.0,14.049
2024-09-01 01:00:00+00:00,17.0,17.7,71.5,74.0,low,93.0,9.4,12.516
2024-09-01 02:00:00+00:00,16.8,17.7,74.5,73.5,low,95.0,8.2,10.92
2024-09-01 03:00:00+00:00,16.9,17.0,72.0,65.0,low,96.0,13.9,11.55
2024-09-01 04:00:00+00:00,16.8,17.2,65.0,61.0,low,96.0,11.9,12.18
2024-09-01 05:00:00+00:00,16.7,16.7,60.0,61.0,low,96.0,14.0,11.7075
2024-09-01 06:00:00+00:00,17.0,17.5,59.0,56.5,low,95.0,11.5,11.088
2024-09-01 07:00:00+00:00,18.4,18.6,53.0,48.0,low,89.0,14.0,7.244999999999999
2024-09-01 08:00:00+00:00,19.8,19.2,44.5,45.0,low,83.0,20.5,3.15
2024-09-01 09:00:00+00:00,21.6,21.2,40.0,47.5,low,76.0,20.5,2.86125
2024-09-01 10:00:00+00:00,22.4,22.3,39.5,47.5,low,74.0,18.6,4.515000000000001
2024-09-01 11:00:00+00:00,23.3,23.9,37.5,45.5,low,71.0,16.1,4.798500000000001
2024-09-01 12:00:00+00:00,24.1,25.2,37.0,49.0,low,69.0,16.1,5.0085
2024-09-01 13:00:00+00:00,25.3,26.4,37.5,54.0,low,64.0,15.9,5.88525
2024-09-01 14:00:00+00:00,25.3,26.2,42.0,70.5,low,64.0,15.8,7.250249999999999
2024-09-01 15:00:00+00:00,24.9,25.3,61.0,102.0,low,66.0,17.3,28.2555
2024-09-01 16:00:00+00:00,24.0,24.8,94.5,123.0,moderate,69.0,14.4,33.242999999999995
2024-09-01 17:00:00+00:00,23.3,24.6,124.5,139.5,moderate,73.0,12.1,34.65
2024-09-01 18:00:00+00:00,22.2,23.6,137.5,142.5,moderate,79.0,11.3,20.606250000000003
2024-09-01 19:00:00+00:00,20.8,22.4,136.0,144.5,moderate,85.0,10.1,19.44075
2024-09-01 20:00:00+00:00,20.0,21.9,133.0,149.0,moderate,89.0,7.6,19.25175
2024-09-01 21:00:00+00:00,19.6,21.8,146.0,131.5,moderate,93.0,6.2,17.22
2024-09-01 22:00:00+00:00,18.7,20.5,128.0,128.0,moderate,96.0,7.9,16.905
2024-09-01 23:00:00+00:00,18.5,20.1,119.0,125.0,moderate,96.0,8.4,18.06
2024-09-02 00:00:00+00:00,19.2,21.0,127.5,119.0,moderate,93.0,8.0,16.50075
2024-09-02 01:00:00+00:00,18.9,20.5,115.0,119.0,moderate,93.0,8.3,16.253999999999998
2024-09-02 02:00:00+00:00,18.4,19.9,116.5,128.5,moderate,94.0,8.4,15.435
2024-09-02 03:00:00+00:00,18.1,19.4,125.0,154.5,moderate,94.0,8.9,15.99675
2024-09-02 04:00:00+00:00,17.6,18.7,149.0,194.0,moderate,94.0,8.9,18.585
2024-09-02 05:00:00+00:00,17.7,18.8,184.0,211.5,high,95.0,9.4,21.336
2024-09-02 06:00:00+00:00,18.6,19.6,206.0,206.5,high,92.0,10.8,22.68
2024-09-02 07:00:00+00:00,19.4,20.2,196.0,197.5,high,89.0,13.0,20.83725
2024-09-02 08:00:00+00:00,19.9,20.8,189.5,194.5,high,87.0,13.1,19.2465
2024-09-02 09:00:00+00:00,21.2,21.3,191.0,192.5,high,79.0,17.9,18.3015
2024-09-02 10:00:00+00:00,21.0,21.0,183.0,189.5,high,81.0,18.5,16.59
2024-09-02 11:00:00+00:00,21.5,21.3,184.5,181.0,moderate,77.0,19.1,16.506
2024-09-02 12:00:00+00:00,23.1,22.7,173.0,171.0,moderate,67.0,18.4,17.14125
2024-09-02 13:00:00+00:00,22.9,22.9,168.0,161.0,moderate,67.0,15.3,18.14925
2024-09-02 14:00:00+00:00,22.1,21.9,149.5,163.0,moderate,70.0,16.4,17.8815
2024-09-02 15:00:00+00:00,20.2,20.5,161.0,168.5,moderate,80.0,14.0,33.60525
2024-09-02 16:00:00+00:00,20.3,20.4,167.5,179.5,moderate,81.0,15.4,37.275
2024-09-02 17:00:00+00:00,20.3,20.8,172.5,181.0,moderate,82.0,14.1,38.325
2024-09-02 18:00:00+00:00,20.0,20.7,177.0,182.0,moderate,83.0,11.8,25.431
2024-09-02 19:00:00+00:00,19.2,20.0,173.5,180.0,moderate,87.0,11.3,24.36
2024-09-02 20:00:00+00:00,18.5,19.5,169.5,172.5,moderate,90.0,9.8,20.9265
2024-09-02 21:00:00+00:00,17.8,19.1,161.0,172.5,moderate,94.0,7.9,19.005000000000003
2024-09-02 22:00:00+00:00,18.0,19.0,167.0,170.0,moderate,93.0,9.7,16.95225
2024-09-02 23:00:00+00:00,18.2,19.5,158.5,164.0,moderate,92.0,8.2,16.747500000000002
2024-09-03 00:00:00+00:00,17.9,19.2,163.5,160.5,moderate,93.0,7.2,16.275
2024-09-03 01:00:00+00:00,17.9,20.0,162.0,159.5,moderate,98.0,4.4,15.697500000000002
2024-09-03 02:00:00+00:00,17.8,19.2,159.5,159.0,moderate,96.0,7.6,15.8865
2024-09-03 03:00:00+00:00,17.4,18.5,162.0,161.5,moderate,95.0,8.1,16.432499999999997
2024-09-03 04:00:00+00:00,17.2,18.5,165.5,180.0,moderate,94.0,6.0,19.908
2024-09-03 05:00:00+00:00,17.2,18.1,184.0,199.5,high,94.0,9.0,23.6775
2024-09-03 06:00:00+00:00,17.2,17.8,196.5,199.0,high,93.0,10.5,22.89
2024-09-03 07:00:00+00:00,17.5,18.0,189.5,197.0,high,92.0,11.3,21.693
2024-09-03 08:00:00+00:00,18.3,18.6,185.0,187.0,moderate,86.0,12.2,19.7715
2024-09-03 09:00:00+00:00,19.3,19.1,182.0,175.0,moderate,79.0,15.0,17.582250000000002
2024-09-03 10:00:00+00:00,20.8,20.4,173.0,165.5,moderate,70.0,14.6,16.1385
2024-09-03 11:00:00+00:00,21.8,21.4,153.0,153.5,moderate,65.0,15.4,16.164749999999998
2024-09-03 12:00:00+00:00,22.3,21.8,144.0,157.0,moderate,62.0,15.3,16.107
2024-09-03 13:00:00+00:00,22.6,23.0,151.5,165.0,moderate,65.0,13.4,15.666
2024-09-03 14:00:00+00:00,22.2,21.9,163.0,178.5,moderate,65.0,13.6,17.1045
2024-09-03 15:00:00+00:00,22.1,22.1,185.0,197.0,high,64.0,12.0,30.345
2024-09-03 16:00:00+00:00,20.9,20.0,200.0,211.0,high,64.0,14.4,33.23775
2024-09-03 17:00:00+00:00,19.3,19.0,217.0,222.5,high,73.0,11.6,35.79975
2024-09-03 18:00:00+00:00,18.8,19.2,228.5,228.0,high,77.0,7.6,24.78
2024-09-03 19:00:00+00:00,17.6,17.7,232.5,233.5,high,79.0,7.7,25.095
2024-09-03 20:00:00+00:00,17.0,17.0,232.5,238.5,high,81.0,8.0,22.50675
2024-09-03 21:00:00+00:00,16.0,16.2,229.5,218.5,high,85.0,6.9,18.88425
2024-09-03 22:00:00+00:00,14.3,14.1,211.0,194.0,high,92.0,8.2,18.69
2024-09-03 23:00:00+00:00,15.5,15.9,189.5,198.5,high,87.0,5.2,16.39575
2024-09-04 00:00:00+00:00,15.6,16.4,195.0,193.0,high,90.0,3.1,16.0965
2024-09-04 01:00:00+00:00,15.3,15.9,192.5,186.5,moderate,90.0,4.1,16.0965
2024-09-04 02:00:00+00:00,15.0,15.2,188.0,189.0,moderate,92.0,6.6,15.0255
2024-09-04 03:00:00+00:00,14.7,14.9,191.5,195.5,high,93.0,6.2,16.0965
2024-09-04 04:00:00+00:00,14.5,14.6,198.0,218.0,high,93.0,7.0,17.5455
2024-09-04 05:00:00+00:00,14.0,14.1,219.0,231.5,high,95.0,6.5,20.9685
2024-09-04 06:00:00+00:00,14.0,13.9,218.0,225.0,high,94.0,7.2,23.016
2024-09-04 07:00:00+00:00,14.7,14.5,209.5,212.0,high,86.0,6.6,22.071
2024-09-04 08:00:00+00:00,15.7,15.6,198.5,196.5,high,80.0,6.1,20.58
2024-09-04 09:00:00+00:00,17.1,16.9,183.5,187.0,moderate,74.0,6.4,16.9155
2024-09-04 10:00:00+00:00,18.3,18.1,177.5,188.0,high,67.0,6.3,16.0965
2024-09-04 11:00:00+00:00,19.2,19.0,186.5,188.0,moderate,62.0,5.6,16.28025
2024-09-04 12:00:00+00:00,19.6,19.2,183.5,184.5,moderate,59.0,5.6,16.04925
2024-09-04 13:00:00+00:00,18.8,17.3,186.5,193.0,high,59.0,11.8,16.30125
2024-09-04 14:00:00+00:00,19.0,17.9,191.5,204.5,high,59.0,10.0,17.6295
2024-09-04 15:00:00+00:00,19.0,18.0,201.0,217.0,high,60.0,8.8,31.5525
2024-09-04 16:00:00+00:00,19.0,17.8,215.0,217.5,high,56.0,8.7,35.805
2024-09-04 17:00:00+00:00,18.4,17.0,218.5,218.0,high,58.0,9.8,35.175
2024-09-04 18:00:00+00:00,17.2,16.0,219.5,227.5,high,64.0,9.4,22.995
2024-09-04 19:00:00+00:00,15.9,15.3,223.5,230.5,high,74.0,6.8,21.71925
2024-09-04 20:00:00+00:00,15.7,14.8,222.5,198.5,high,76.0,9.5,18.28575
2024-09-04 21:00:00+00:00,15.4,14.5,189.5,151.5,moderate,79.0,9.7,16.957500000000003
2024-09-04 22:00:00+00:00,14.8,14.3,145.5,101.5,low,84.0,7.6,17.16225
2024-09-04 23:00:00+00:00,14.4,13.9,119.0,89.0,low,87.0,7.9,17.534999999999997
2024-09-05 00:00:00+00:00,14.2,13.6,94.0,80.5,low,87.0,8.8,17.12025
2024-09-05 01:00:00+00:00,14.6,13.9,84.0,78.0,low,89.0,11.1,15.99675
2024-09-05 02:00:00+00:00,14.5,13.4,81.0,76.0,low,90.0,13.2,15.46125
2024-09-05 03:00:00+00:00,14.4,13.4,77.5,69.5,low,90.0,12.8,14.658
2024-09-05 04:00:00+00:00,14.4,13.4,72.0,69.0,low,91.0,13.2,16.275
2024-09-05 05:00:00+00:00,14.4,13.1,68.0,88.0,low,91.0,15.6,18.984
2024-09-05 06:00:00+00:00,14.5,13.4,80.0,84.5,low,93.0,14.7,21.105
2024-09-05 07:00:00+00:00,15.1,14.0,85.5,72.0,low,92.0,16.2,18.4275
2024-09-05 08:00:00+00:00,15.9,14.8,77.5,70.5,low,90.0,17.1,18.1965
2024-09-05 09:00:00+00:00,17.5,16.4,77.5,67.5,low,85.0,18.5,17.283
2024-09-05 10:00:00+00:00,19.2,17.8,72.5,63.5,low,77.0,21.2,17.26725
2024-09-05 11:00:00+00:00,20.2,17.9,70.0,64.0,low,70.0,26.0,17.64
2024-09-05 12:00:00+00:00,22.4,19.6,66.0,59.0,low,60.0,29.0,15.48225
2024-09-05 13:00:00+00:00,19.1,18.8,62.0,56.0,low,88.0,18.6,13.86
2024-09-05 14:00:00+00:00,19.0,18.6,61.0,61.0,low,90.0,21.2,14.584499999999998
2024-09-05 15:00:00+00:00,20.2,20.1,61.5,79.0,low,87.0,20.5,26.63325
2024-09-05 16:00:00+00:00,20.2,20.3,77.0,93.0,low,87.0,19.5,29.253
2024-09-05 17:00:00+00:00,20.2,20.7,92.0,104.5,low,86.0,16.1,31.248
2024-09-05 18:00:00+00:00,20.1,21.1,102.5,102.0,low,87.0,12.8,18.3225
2024-09-05 19:00:00+00:00,19.7,21.1,98.5,92.0,low,90.0,10.8,16.842
2024-09-05 20:00:00+00:00,19.4,21.0,95.0,76.5,low,93.0,9.1,15.1515
2024-09-05 21:00:00+00:00,18.8,20.7,77.0,66.5,low,96.0,7.3,13.49775
2024-09-05 22:00:00+00:00,18.7,20.7,65.0,65.0,low,97.0,7.0,14.395499999999998
2024-09-05 23:00:00+00:00,18.5,20.7,58.5,65.5,low,97.0,4.3,13.14075
2024-09-06 00:00:00+00:00,18.1,20.4,61.0,66.5,low,98.0,4.0,11.634
2024-09-06 01:00:00+00:00,17.2,19.2,62.5,65.0,low,100.0,3.6,10.38975
2024-09-06 02:00:00+00:00,17.2,19.5,59.5,65.5,low,100.0,1.3,10.5
2024-09-06 03:00:00+00:00,17.0,18.8,60.0,76.5,low,100.0,4.9,13.62375
2024-09-06 04:00:00+00:00,17.0,18.3,75.0,93.5,low,100.0,7.9,16.180500000000002
2024-09-06 05:00:00+00:00,16.9,18.0,92.5,109.5,low,99.0,9.3,20.0025
2024-09-06 06:00:00+00:00,17.0,17.9,104.0,116.5,moderate,97.0,10.0,19.11
2024-09-06 07:00:00+00:00,17.3,17.9,106.0,114.0,moderate,96.0,12.3,18.795
2024-09-06 08:00:00+00:00,17.9,18.6,103.0,112.5,moderate,96.0,12.4,18.291
2024-09-06 09:00:00+00:00,18.6,19.3,102.5,107.0,low,92.0,13.3,17.82375
2024-09-06 10:00:00+00:00,20.6,22.6,95.0,102.0,low,83.0,4.8,16.6635
2024-09-06 11:00:00+00:00,21.8,24.4,90.5,97.0,low,78.0,1.5,17.535
2024-09-06 12:00:00+00:00,23.3,25.5,95.0,94.5,low,70.0,3.4,16.81575
2024-09-06 13:00:00+00:00,20.2,20.6,96.0,106.5,low,87.0,17.1,15.58725
2024-09-06 14:00:00+00:00,19.8,20.1,111.5,117.5,moderate,84.0,15.3,14.952
2024-09-06 15:00:00+00:00,19.8,20.5,124.5,138.0,moderate,83.0,11.8,28.56
2024-09-06 16:00:00+00:00,19.4,20.1,150.0,146.0,moderate,85.0,11.2,31.7205
2024-09-06 17:00:00+00:00,18.7,19.7,151.5,156.5,moderate,87.0,8.9,33.3585
2024-09-06 18:00:00+00:00,18.3,19.3,158.5,155.5,moderate,90.0,9.0,21.546
2024-09-06 19:00:00+00:00,17.3,18.1,154.5,159.0,moderate,94.0,9.7,18.33825
2024-09-06 20:00:00+00:00,16.4,17.4,158.0,161.0,moderate,96.0,6.6,18.291
2024-09-06 21:00:00+00:00,15.9,16.7,155.0,146.0,moderate,95.0,7.0,17.73975
2024-09-06 22:00:00+00:00,15.8,16.8,151.5,132.5,moderate,95.0,4.4,18.018
2024-09-06 23:00:00+00:00,14.9,15.5,152.5,126.0,moderate,97.0,5.5,17.955
2024-09-07 00:00:00+00:00,15.3,16.2,129.0,117.0,moderate,93.0,3.4,16.464
2024-09-07 01:00:00+00:00,15.0,16.1,120.5,117.0,moderate,97.0,3.1,14.91
2024-09-07 02:00:00+00:00,13.3,13.5,122.0,124.0,moderate,99.0,5.6,15.69225
2024-09-07 03:00:00+00:00,13.9,14.3,134.5,126.5,moderate,98.0,5.2,15.84975
2024-09-07 04:00:00+00:00,13.8,14.5,134.5,134.0,moderate,100.0,3.6,15.834
2024-09-07 05:00:00+00:00,14.0,14.7,142.5,146.0,moderate,100.0,3.7,18.06
2024-09-07 06:00:00+00:00,13.3,13.9,157.5,155.5,moderate,100.0,2.7,16.164749999999998
2024-09-07 07:00:00+00:00,14.3,15.0,165.5,155.5,moderate,99.0,4.8,16.353749999999998
2024-09-07 08:00:00+00:00,16.2,17.3,163.0,157.0,moderate,91.0,3.4,19.383
2024-09-07 09:00:00+00:00,18.2,19.3,160.0,154.0,moderate,80.0,2.9,19.4565
2024-09-07 10:00:00+00:00,18.4,19.6,159.0,156.5,moderate,79.0,1.8,18.48
2024-09-07 11:00:00+00:00,19.1,20.3,162.5,154.0,moderate,76.0,3.4,18.585
2024-09-07 12:00:00+00:00,19.6,20.9,159.0,156.5,moderate,75.0,2.9,15.80775
2024-09-07 13:00:00+00:00,21.3,22.5,168.0,158.5,moderate,73.0,6.5,17.50875
2024-09-07 14:00:00+00:00,20.8,21.6,174.5,166.5,moderate,73.0,7.9,17.393250000000002
2024-09-07 15:00:00+00:00,20.5,21.4,179.5,175.5,moderate,76.0,8.0,31.395
2024-09-07 16:00:00+00:00,20.5,20.9,184.5,188.5,moderate,74.0,10.4,36.225
2024-09-07 17:00:00+00:00,19.6,20.0,189.5,195.5,high,76.0,9.9,36.23025
2024-09-07 18:00:00+00:00,18.0,18.1,195.0,193.5,high,83.0,11.2,23.478
2024-09-07 19:00:00+00:00,17.1,17.7,196.0,191.0,high,86.0,6.4,20.097
2024-09-07 20:00:00+00:00,16.9,17.8,194.0,179.0,moderate,90.0,5.9,16.80525
2024-09-07 21:00:00+00:00,16.2,17.3,181.0,154.5,moderate,95.0,5.1,18.002249999999997
2024-09-07 22:00:00+00:00,15.2,15.7,127.5,136.0,moderate,98.0,7.6,20.5485
2024-09-07 23:00:00+00:00,16.2,17.3,149.0,121.0,moderate,98.0,5.9,19.7925
2024-09-08 00:00:00+00:00,15.4,16.4,121.0,109.5,moderate,99.0,5.0,18.9
2024-09-08 01:00:00+00:00,16.3,17.9,111.5,94.0,low,95.0,1.5,16.31175
2024-09-08 02:00:00+00:00,15.3,16.4,99.5,92.5,low,97.0,3.3,15.78675
2024-09-08 03:00:00+00:00,14.9,15.0,99.0,90.0,low,97.0,9.1,15.6135
2024-09-08 04:00:00+00:00,14.0,14.0,98.0,90.5,low,94.0,6.8,14.9205
2024-09-08 05:00:00+00:00,13.7,13.6,98.0,96.0,low,96.0,6.8,15.17775
2024-09-08 06:00:00+00:00,14.5,15.1,103.5,112.0,low,96.0,4.6,14.08575
2024-09-08 07:00:00+00:00,15.4,15.3,119.0,114.5,moderate,92.0,10.1,15.26175
2024-09-08 08:00:00+00:00,16.4,15.9,115.0,115.5,moderate,86.0,12.4,18.858
2024-09-08 09:00:00+00:00,17.4,16.8,113.5,107.5,low,79.0,12.8,18.942
2024-09-08 10:00:00+00:00,18.4,17.5,104.0,104.5,low,71.0,13.0,19.1415
2024-09-08 11:00:00+00:00,19.2,18.7,102.5,93.0,low,69.0,11.0,17.566499999999998
2024-09-08 12:00:00+00:00,20.0,19.6,94.5,85.0,low,66.0,12.6,15.12
2024-09-08 13:00:00+00:00,17.1,17.9,84.5,82.5,low,81.0,3.4,12.5685
2024-09-08 14:00:00+00:00,18.8,19.3,83.5,85.5,low,74.0,5.7,13.125
2024-09-08 15:00:00+00:00,18.2,18.2,85.0,105.0,low,75.0,7.9,27.783
2024-09-08 16:00:00+00:00,18.2,18.3,108.5,113.5,moderate,76.0,7.2,30.345
2024-09-08 17:00:00+00:00,17.9,17.8,117.0,117.5,moderate,74.0,7.9,32.697
2024-09-08 18:00:00+00:00,16.7,17.2,119.5,121.0,moderate,85.0,5.8,20.55375
2024-09-08 19:00:00+00:00,14.6,14.9,121.5,117.0,moderate,93.0,6.1,19.005
2024-09-08 20:00:00+00:00,14.3,14.6,116.0,102.0,low,94.0,5.4,16.59
2024-09-08 21:00:00+00:00,14.0,14.1,100.5,78.0,low,94.0,6.0,15.52425
2024-09-08 22:00:00+00:00,13.8,13.8,77.0,66.5,low,95.0,7.2,17.304000000000002
2024-09-08 23:00:00+00:00,13.5,13.3,72.5,65.5,low,97.0,7.9,15.96
2024-09-09 00:00:00+00:00,13.6,13.2,65.5,64.5,low,97.0,9.7,15.4455
2024-09-09 01:00:00+00:00,14.5,14.2,64.0,63.5,low,97.0,10.5,14.54775
2024-09-09 02:00:00+00:00,15.0,14.6,65.0,62.0,low,97.0,13.0,14.9835
2024-09-09 03:00:00+00:00,15.7,15.0,62.0,64.0,low,94.0,15.7,14.31675
2024-09-09 04:00:00+00:00,15.9,14.5,62.0,82.0,low,89.0,18.9,14.448
2024-09-09 05:00:00+00:00,15.2,13.3,82.0,106.0,low,87.0,19.8,18.69
2024-09-09 06:00:00+00:00,14.9,13.1,100.5,111.5,moderate,86.0,17.6,22.596
2024-09-09 07:00:00+00:00,15.3,13.5,100.5,95.0,low,84.0,17.7,22.659
2024-09-09 08:00:00+00:00,15.6,13.2,88.0,93.0,low,82.0,21.5,18.795
2024-09-09 09:00:00+00:00,16.2,13.6,91.5,79.5,low,77.0,22.9,15.5295
2024-09-09 10:00:00+00:00,16.8,14.0,81.0,66.5,low,75.0,24.2,14.4375
2024-09-09 11:00:00+00:00,17.1,14.6,66.5,60.0,low,74.0,22.4,14.28
2024-09-09 12:00:00+00:00,17.2,14.9,58.5,63.5,low,72.0,20.9,14.07
2024-09-09 13:00:00+00:00,16.0,13.8,63.0,64.5,low,74.0,18.1,14.0805
2024-09-09 14:00:00+00:00,16.2,13.9,68.0,84.0,low,72.0,17.9,13.86
2024-09-09 15:00:00+00:00,16.2,13.9,89.0,105.0,low,70.0,17.5,26.985
2024-09-09 16:00:00+00:00,16.4,14.3,114.0,109.5,low,67.0,15.5,31.0275
2024-09-09 17:00:00+00:00,16.4,13.9,123.0,114.5,moderate,64.0,16.7,35.0805
2024-09-09 18:00:00+00:00,15.9,13.7,127.0,116.5,moderate,63.0,13.4,20.84775
2024-09-09 19:00:00+00:00,13.8,12.5,108.0,101.0,low,72.0,6.8,16.38
2024-09-09 20:00:00+00:00,12.4,11.1,96.0,67.5,low,80.0,6.8,14.36925
2024-09-09 21:00:00+00:00,12.9,11.7,68.0,66.5,low,78.0,6.9,13.083
2024-09-09 22:00:00+00:00,12.2,10.8,62.0,70.0,low,81.0,8.0,14.28
2024-09-09 23:00:00+00:00,11.6,9.7,65.0,67.5,low,81.0,10.2,8.399999999999999
2024-09-10 00:00:00+00:00,11.4,9.1,64.0,62.5,low,79.0,12.0,4.305
2024-09-10 01:00:00+00:00,11.0,8.5,58.0,62.5,low,81.0,13.0,0.6195
2024-09-10 02:00:00+00:00,10.8,8.2,56.5,67.5,low,81.0,14.1,0.58275
2024-09-10 03:00:00+00:00,11.2,8.4,59.5,73.5,low,80.0,16.1,2.1
2024-09-10 04:00:00+00:00,11.6,8.9,67.0,78.5,low,82.0,16.6,1.77975
2024-09-10 05:00:00+00:00,12.3,9.5,72.0,87.5,low,80.0,17.7,6.51525
2024-09-10 06:00:00+00:00,12.6,9.6,77.5,84.0,low,82.0,20.0,11.823
2024-09-10 07:00:00+00:00,14.2,10.5,72.5,81.5,low,79.0,26.2,10.605
2024-09-10 08:00:00+00:00,15.7,13.3,74.0,74.5,low,76.0,19.9,9.03
2024-09-10 09:00:00+00:00,16.5,13.3,70.5,67.0,low,75.0,26.3,1.7272500000000002
2024-09-10 10:00:00+00:00,17.4,13.2,64.5,65.0,low,72.0,33.6,0.0105
2024-09-10 11:00:00+00:00,17.7,14.2,58.0,66.0,low,71.0,29.9,1.386
2024-09-10 12:00:00+00:00,18.4,14.9,63.5,69.0,low,67.0,28.7,1.218
2024-09-10 13:00:00+00:00,18.5,14.5,67.5,68.5,low,60.0,29.3,1.4594999999999998
2024-09-10 14:00:00+00:00,18.1,14.6,65.5,74.0,low,64.0,27.0,0.9975
2024-09-10 15:00:00+00:00,17.6,15.2,70.5,72.5,low,70.0,20.4,19.95
2024-09-10 16:00:00+00:00,16.5,14.4,69.0,77.0,low,76.0,19.6,28.92225
2024-09-10 17:00:00+00:00,15.5,14.3,77.0,76.0,low,87.0,15.6,31.059
2024-09-10 18:00:00+00:00,15.5,12.7,78.5,76.0,low,85.0,25.8,19.95525
2024-09-10 19:00:00+00:00,15.3,11.8,74.5,54.5,low,88.0,31.0,20.6535
2024-09-10 20:00:00+00:00,12.3,9.6,56.0,51.5,low,80.0,17.0,17.766
2024-09-10 21:00:00+00:00,12.2,9.6,51.0,51.5,low,80.0,15.8,11.13
2024-09-10 22:00:00+00:00,11.0,8.2,52.5,46.0,low,83.0,15.6,5.90625
2024-09-10 23:00:00+00:00,10.4,7.9,53.0,49.5,low,87.0,14.1,2.982
2024-09-11 00:00:00+00:00,10.0,7.4,50.0,44.5,low,89.0,14.9,2.73
2024-09-11 01:00:00+00:00,9.5,6.6,45.0,44.5,low,88.0,15.9,3.6645
2024-09-11 02:00:00+00:00,9.2,6.0,46.5,45.0,low,87.0,17.0,3.213
2024-09-11 03:00:00+00:00,8.9,5.9,47.0,46.0,low,88.0,15.8,3.22875
2024-09-11 04:00:00+00:00,8.6,5.6,48.0,52.0,low,89.0,14.8,5.34975
2024-09-11 05:00:00+00:00,8.3,5.1,53.5,63.0,low,88.0,15.9,17.2725
2024-09-11 06:00:00+00:00,8.4,5.0,57.5,66.5,low,86.0,16.6,19.782
2024-09-11 07:00:00+00:00,9.5,6.4,57.5,56.0,low,83.0,15.9,18.27
2024-09-11 08:00:00+00:00,11.1,7.2,52.5,54.0,low,73.0,20.9,12.94125
2024-09-11 09:00:00+00:00,12.4,7.1,49.0,53.0,low,63.0,28.6,10.01175
2024-09-11 10:00:00+00:00,13.2,8.3,47.0,48.0,low,59.0,25.8,8.7885
2024-09-11 11:00:00+00:00,14.1,9.2,41.5,47.0,low,53.0,26.3,8.5785
2024-09-11 12:00:00+00:00,14.8,10.0,39.5,44.0,low,50.0,25.6,7.5915
2024-09-11 13:00:00+00:00,15.0,10.3,42.0,43.0,low,50.0,25.3,7.35
2024-09-11 14:00:00+00:00,15.4,10.9,43.0,56.5,low,50.0,24.6,9.66
2024-09-11 15:00:00+00:00,11.9,8.2,50.5,78.0,low,72.0,20.2,27.93
2024-09-11 16:00:00+00:00,13.8,10.8,73.5,108.5,low,60.0,14.2,30.03
2024-09-11 17:00:00+00:00,11.8,8.4,111.0,121.0,moderate,69.0,17.1,33.73650000000001
2024-09-11 18:00:00+00:00,11.9,8.6,121.0,129.0,moderate,67.0,15.8,21.483
2024-09-11 19:00:00+00:00,11.1,7.7,129.0,132.0,moderate,66.0,15.2,19.362
2024-09-11 20:00:00+00:00,10.4,7.0,134.5,112.0,moderate,68.0,14.6,17.3775
2024-09-11 21:00:00+00:00,9.9,6.3,123.5,79.5,low,70.0,16.1,17.115000000000002
2024-09-11 22:00:00+00:00,9.4,6.0,90.0,63.0,low,73.0,14.8,15.267
2024-09-11 23:00:00+00:00,8.9,5.7,74.5,66.0,low,77.0,14.2,14.5425
2024-09-12 00:00:00+00:00,8.5,5.5,72.0,65.5,low,81.0,12.8,14.238
2024-09-12 01:00:00+00:00,8.2,5.1,68.0,65.0,low,81.0,13.6,13.062
2024-09-12 02:00:00+00:00,8.0,5.0,71.0,70.5,low,83.0,12.7,12.42675
