time,temperature,humidity,windspeed,apparent_temperature,carbon_intensity_forecast,carbon_intensity_actual,carbon_intensity_index
2024-01-08 22:00:00+00:00,1.2,70,21.3,-4.5,169.5,174.0,moderate
2024-01-08 23:00:00+00:00,1.0,71,20.5,-4.6,150.5,168.5,moderate
2024-01-09 00:00:00+00:00,1.2,70,20.6,-4.5,166.5,173.5,moderate
2024-01-09 01:00:00+00:00,1.7,71,20.2,-3.8,172.0,170.5,moderate
2024-01-09 02:00:00+00:00,1.8,69,20.8,-3.8,169.5,164.5,moderate
2024-01-09 03:00:00+00:00,1.9,70,21.2,-3.8,165.0,169.0,moderate
2024-01-09 04:00:00+00:00,1.8,72,21.8,-3.8,169.0,175.5,moderate
2024-01-09 05:00:00+00:00,1.6,74,21.1,-4.0,177.0,195.5,moderate
2024-01-09 06:00:00+00:00,1.3,75,21.1,-4.3,215.0,215.5,high
2024-01-09 07:00:00+00:00,1.3,74,20.1,-4.2,225.5,221.0,high
2024-01-09 08:00:00+00:00,1.5,73,19.9,-3.9,220.0,222.0,high
2024-01-09 09:00:00+00:00,1.5,73,20.7,-4.0,222.0,215.0,high
2024-01-09 10:00:00+00:00,2.1,70,27.0,-4.4,214.0,206.0,high
2024-01-09 11:00:00+00:00,2.5,67,29.0,-4.3,208.5,202.5,high
2024-01-09 12:00:00+00:00,2.6,68,28.6,-4.1,204.0,200.0,high
2024-01-09 13:00:00+00:00,3.9,69,26.4,-2.3,202.0,207.0,high
2024-01-09 14:00:00+00:00,3.4,71,24.8,-2.5,209.0,222.5,high
2024-01-09 15:00:00+00:00,2.8,74,22.8,-2.9,227.0,231.5,high
2024-01-09 16:00:00+00:00,1.9,75,22.0,-3.7,232.0,236.0,high
2024-01-09 17:00:00+00:00,1.5,76,22.6,-4.3,231.5,239.5,high
2024-01-09 18:00:00+00:00,1.2,77,21.9,-4.5,237.0,236.5,high
2024-01-09 19:00:00+00:00,1.4,77,21.7,-4.2,236.0,241.5,high
2024-01-09 20:00:00+00:00,1.7,78,20.8,-3.7,238.5,239.5,high
2024-01-09 21:00:00+00:00,1.7,76,20.1,-3.6,232.0,219.5,high
2024-01-09 22:00:00+00:00,1.5,74,18.7,-3.7,208.0,203.0,high
2024-01-09 23:00:00+00:00,1.2,74,17.7,-3.9,191.5,208.5,high
2024-01-10 00:00:00+00:00,0.8,75,15.8,-4.0,199.0,217.5,high
2024-01-10 01:00:00+00:00,2.0,79,15.3,-2.6,213.5,220.0,high
2024-01-10 02:00:00+00:00,1.7,80,15.5,-2.8,220.0,227.0,high
2024-01-10 03:00:00+00:00,1.5,81,15.5,-3.1,222.5,231.0,high
2024-01-10 04:00:00+00:00,1.2,83,15.5,-3.4,231.0,235.0,high
2024-01-10 05:00:00+00:00,1.1,85,16.1,-3.5,244.0,247.0,high
2024-01-10 06:00:00+00:00,1.1,87,16.8,-3.6,264.5,264.5,high
2024-01-10 07:00:00+00:00,1.1,87,16.8,-3.6,263.0,267.5,high
2024-01-10 08:00:00+00:00,1.1,86,16.5,-3.6,267.0,268.0,very high
2024-01-10 09:00:00+00:00,1.6,84,16.8,-3.1,266.0,266.5,high
2024-01-10 10:00:00+00:00,2.9,77,19.5,-2.2,264.5,259.5,high
2024-01-10 11:00:00+00:00,3.8,75,18.0,-1.0,255.0,252.0,high
2024-01-10 12:00:00+00:00,4.4,68,21.6,-1.0,245.0,249.0,high
2024-01-10 13:00:00+00:00,5.0,63,19.4,-0.1,249.5,249.0,high
2024-01-10 14:00:00+00:00,4.9,62,19.6,-0.4,251.5,249.0,high
2024-01-10 15:00:00+00:00,4.2,64,17.8,-0.8,252.5,252.5,high
2024-01-10 16:00:00+00:00,3.0,68,16.5,-1.9,251.5,249.5,high
2024-01-10 17:00:00+00:00,2.1,73,16.5,-2.8,247.5,244.5,high
2024-01-10 18:00:00+00:00,1.7,77,16.5,-3.1,246.0,250.5,high
2024-01-10 19:00:00+00:00,1.5,81,16.3,-3.2,252.0,253.0,high
2024-01-10 20:00:00+00:00,1.7,82,14.8,-2.7,254.5,252.0,high
2024-01-10 21:00:00+00:00,1.9,81,13.2,-2.3,248.5,247.5,high
2024-01-10 22:00:00+00:00,1.8,83,11.7,-2.1,236.5,241.5,high
2024-01-10 23:00:00+00:00,1.4,85,9.7,-2.2,209.0,242.0,high
2024-01-11 00:00:00+00:00,0.9,89,10.0,-2.8,226.5,250.5,high
2024-01-11 01:00:00+00:00,-0.2,92,10.9,-4.1,250.0,253.5,high
2024-01-11 02:00:00+00:00,-0.3,92,11.9,-4.3,251.0,255.5,high
2024-01-11 03:00:00+00:00,-0.4,92,11.6,-4.4,256.5,249.5,high
2024-01-11 04:00:00+00:00,-0.7,93,10.6,-4.6,254.0,250.5,high
2024-01-11 05:00:00+00:00,-0.9,94,10.2,-4.8,257.5,253.5,high
2024-01-11 06:00:00+00:00,-0.7,93,11.6,-4.7,263.5,276.0,very high
2024-01-11 07:00:00+00:00,-0.2,93,12.3,-4.3,273.0,283.0,very high
2024-01-11 08:00:00+00:00,-0.1,93,12.2,-4.2,288.0,278.0,very high
2024-01-11 09:00:00+00:00,0.4,90,12.1,-3.6,276.0,275.5,very high
2024-01-11 10:00:00+00:00,2.0,87,13.6,-2.1,272.5,272.0,very high
2024-01-11 11:00:00+00:00,4.0,82,13.0,0.2,270.0,270.0,very high
2024-01-11 12:00:00+00:00,5.4,77,19.2,0.8,270.0,263.0,high
2024-01-11 13:00:00+00:00,4.4,77,18.4,-0.3,260.5,255.5,high
2024-01-11 14:00:00+00:00,4.6,75,20.8,-0.4,256.5,248.5,high
2024-01-11 15:00:00+00:00,4.8,79,11.3,1.3,250.0,248.0,high
2024-01-11 16:00:00+00:00,4.8,83,9.1,1.7,246.0,253.5,high
2024-01-11 17:00:00+00:00,4.9,86,10.2,1.7,253.0,256.5,high
2024-01-11 18:00:00+00:00,4.9,89,12.1,1.6,252.0,265.0,high
2024-01-11 19:00:00+00:00,5.2,87,11.4,1.9,265.5,278.5,very high
2024-01-11 20:00:00+00:00,5.3,86,11.7,2.0,276.0,283.0,very high
2024-01-11 21:00:00+00:00,5.4,87,11.3,2.3,278.0,275.5,very high
2024-01-11 22:00:00+00:00,5.6,88,11.6,2.4,263.5,271.0,very high
2024-01-11 23:00:00+00:00,5.4,90,11.4,2.3,262.0,267.0,high
2024-01-12 00:00:00+00:00,5.5,88,11.5,2.4,265.5,267.0,high
2024-01-12 01:00:00+00:00,4.9,86,11.3,1.6,264.0,261.0,high
2024-01-12 02:00:00+00:00,4.5,85,12.1,1.0,261.0,272.0,high
2024-01-12 03:00:00+00:00,3.9,88,12.4,0.3,271.0,276.0,very high
2024-01-12 04:00:00+00:00,3.9,87,11.3,0.5,271.5,281.0,very high
2024-01-12 05:00:00+00:00,4.4,84,11.2,1.0,288.5,286.5,very high
2024-01-12 06:00:00+00:00,4.7,84,11.2,1.4,296.5,292.5,very high
2024-01-12 07:00:00+00:00,4.9,85,9.9,1.8,293.5,294.0,very high
2024-01-12 08:00:00+00:00,4.9,87,9.4,1.9,294.5,293.5,very high
2024-01-12 09:00:00+00:00,5.2,88,10.1,2.1,296.5,289.5,very high
2024-01-12 10:00:00+00:00,6.0,84,13.6,2.5,291.5,284.0,very high
2024-01-12 11:00:00+00:00,6.7,77,14.3,3.0,286.5,282.5,very high
2024-01-12 12:00:00+00:00,6.9,73,14.3,3.1,283.5,282.0,very high
2024-01-12 13:00:00+00:00,6.3,82,13.4,2.8,281.5,281.5,very high
2024-01-12 14:00:00+00:00,6.3,81,12.0,3.0,283.0,277.0,very high
2024-01-12 15:00:00+00:00,6.3,82,8.5,3.6,278.5,274.0,very high
2024-01-12 16:00:00+00:00,5.9,84,6.0,3.5,275.0,273.0,very high
2024-01-12 17:00:00+00:00,5.5,88,6.1,3.1,270.5,276.0,very high
2024-01-12 18:00:00+00:00,5.2,91,6.9,2.7,274.0,272.5,very high
2024-01-12 19:00:00+00:00,4.7,95,5.8,2.5,274.5,283.0,very high
2024-01-12 20:00:00+00:00,4.7,95,5.3,2.5,275.0,287.0,very high
2024-01-12 21:00:00+00:00,4.7,95,5.5,2.5,275.0,272.5,very high
2024-01-12 22:00:00+00:00,4.7,95,6.0,2.4,244.5,250.0,high
2024-01-12 23:00:00+00:00,4.5,96,6.4,2.1,244.0,227.0,high
2024-01-13 00:00:00+00:00,4.2,97,6.2,1.8,227.5,216.0,high
2024-01-13 01:00:00+00:00,4.1,95,8.0,1.3,213.0,203.5,high
2024-01-13 02:00:00+00:00,4.2,90,9.4,1.2,198.0,199.5,high
2024-01-13 03:00:00+00:00,4.1,88,10.1,0.8,195.0,190.0,high
2024-01-13 04:00:00+00:00,3.9,87,11.1,0.5,189.0,194.5,high
2024-01-13 05:00:00+00:00,3.6,87,11.3,0.1,199.0,202.0,high
2024-01-13 06:00:00+00:00,3.6,89,10.6,0.3,211.5,212.0,high
2024-01-13 07:00:00+00:00,3.4,88,11.3,-0.1,217.0,227.0,high
2024-01-13 08:00:00+00:00,2.1,90,9.4,-1.3,226.0,228.5,high
2024-01-13 09:00:00+00:00,1.9,87,10.7,-1.8,232.0,221.5,high
2024-01-13 10:00:00+00:00,2.6,81,10.6,-1.1,219.0,219.5,high
2024-01-13 11:00:00+00:00,3.3,81,11.2,-0.4,217.5,218.5,high
2024-01-13 12:00:00+00:00,3.7,81,11.7,0.0,217.0,222.0,high
2024-01-13 13:00:00+00:00,3.1,83,10.7,-0.5,222.0,221.5,high
2024-01-13 14:00:00+00:00,3.4,83,10.0,-0.0,220.5,232.0,high
2024-01-13 15:00:00+00:00,3.6,83,8.7,0.4,228.5,238.5,high
2024-01-13 16:00:00+00:00,3.5,84,8.4,0.3,239.0,243.0,high
2024-01-13 17:00:00+00:00,3.2,86,8.1,0.1,238.5,246.0,high
2024-01-13 18:00:00+00:00,3.2,87,7.1,0.3,250.5,250.5,high
2024-01-13 19:00:00+00:00,3.2,88,7.6,0.2,251.0,255.0,high
2024-01-13 20:00:00+00:00,3.2,89,9.7,-0.1,246.0,249.5,high
2024-01-13 21:00:00+00:00,3.2,89,9.7,-0.0,234.5,238.5,high
2024-01-13 22:00:00+00:00,3.1,90,10.0,-0.2,223.0,216.5,high
2024-01-13 23:00:00+00:00,3.2,90,9.5,0.0,221.0,189.5,high
2024-01-14 00:00:00+00:00,2.9,92,9.0,-0.3,197.5,189.5,moderate
2024-01-14 01:00:00+00:00,3.2,91,11.4,-0.3,191.0,185.5,moderate
2024-01-14 02:00:00+00:00,3.2,90,12.1,-0.4,191.0,190.5,high
2024-01-14 03:00:00+00:00,3.2,90,12.5,-0.4,196.0,195.0,high
2024-01-14 04:00:00+00:00,3.2,92,12.5,-0.4,201.0,198.5,high
2024-01-14 05:00:00+00:00,3.2,92,12.2,-0.4,210.0,195.5,high
2024-01-14 06:00:00+00:00,2.5,95,10.5,-0.8,205.0,194.5,high
2024-01-14 07:00:00+00:00,1.8,97,10.7,-1.6,208.5,199.5,high
2024-01-14 08:00:00+00:00,2.1,97,11.6,-1.5,204.0,199.5,high
2024-01-14 09:00:00+00:00,2.7,95,11.9,-0.9,196.0,189.0,high
2024-01-14 10:00:00+00:00,3.8,87,14.0,-0.1,184.0,176.5,moderate
2024-01-14 11:00:00+00:00,4.4,83,17.0,0.1,168.5,172.0,moderate
2024-01-14 12:00:00+00:00,4.6,83,15.9,0.4,157.0,172.5,moderate
2024-01-14 13:00:00+00:00,5.4,75,15.8,1.2,155.0,169.0,moderate
2024-01-14 14:00:00+00:00,5.4,74,16.4,1.0,155.0,175.5,moderate
2024-01-14 15:00:00+00:00,5.2,72,10.8,1.6,159.0,187.0,moderate
2024-01-14 16:00:00+00:00,3.4,81,6.2,0.5,165.5,192.5,high
2024-01-14 17:00:00+00:00,3.8,80,9.4,0.4,168.5,193.5,high
2024-01-14 18:00:00+00:00,4.1,83,11.5,0.5,171.5,197.0,high
2024-01-14 19:00:00+00:00,4.1,87,12.7,0.5,173.0,184.5,high
2024-01-14 20:00:00+00:00,4.0,89,11.8,0.5,168.0,157.5,moderate
2024-01-14 21:00:00+00:00,3.0,93,10.0,-0.3,150.5,129.0,moderate
2024-01-14 22:00:00+00:00,2.7,93,10.7,-0.7,131.0,115.0,moderate
2024-01-14 23:00:00+00:00,2.4,93,9.4,-0.9,114.5,99.0,low
2024-01-15 00:00:00+00:00,1.1,95,8.6,-2.2,96.5,90.0,low
2024-01-15 01:00:00+00:00,0.7,92,10.5,-3.0,91.0,78.5,low
2024-01-15 02:00:00+00:00,-0.1,92,9.9,-3.9,77.5,83.5,low
2024-01-15 03:00:00+00:00,-0.7,92,10.0,-4.5,78.5,85.0,low
2024-01-15 04:00:00+00:00,-1.0,92,12.1,-5.2,84.0,101.5,low
2024-01-15 05:00:00+00:00,-1.3,91,12.5,-5.6,103.0,159.0,moderate
2024-01-15 06:00:00+00:00,-1.2,91,13.2,-5.6,161.0,204.0,high
2024-01-15 07:00:00+00:00,-1.2,90,13.2,-5.6,203.5,215.0,high
2024-01-15 08:00:00+00:00,-1.5,88,12.2,-5.9,211.5,220.5,high
2024-01-15 09:00:00+00:00,-1.0,85,14.0,-5.6,214.0,211.5,high
2024-01-15 10:00:00+00:00,0.4,85,11.5,-3.7,204.5,201.5,high
2024-01-15 11:00:00+00:00,1.4,80,15.4,-3.2,199.5,196.5,high
2024-01-15 12:00:00+00:00,1.9,70,17.6,-3.2,191.0,195.0,high
2024-01-15 13:00:00+00:00,2.3,60,18.4,-3.1,196.5,199.5,high
2024-01-15 14:00:00+00:00,2.2,59,16.9,-3.1,205.5,210.5,high
2024-01-15 15:00:00+00:00,1.6,62,13.8,-3.2,217.5,228.0,high
2024-01-15 16:00:00+00:00,0.1,67,9.5,-4.1,228.5,239.5,high
2024-01-15 17:00:00+00:00,-1.5,74,9.0,-5.7,235.5,244.5,high
2024-01-15 18:00:00+00:00,-2.2,77,9.5,-6.5,243.5,243.0,high
2024-01-15 19:00:00+00:00,-2.7,78,9.4,-7.0,247.5,255.5,high
2024-01-15 20:00:00+00:00,-3.2,79,8.3,-7.4,259.0,263.5,high
2024-01-15 21:00:00+00:00,-3.6,81,6.8,-7.6,259.0,256.5,high
2024-01-15 22:00:00+00:00,-3.4,81,8.0,-7.4,250.0,254.0,high
2024-01-15 23:00:00+00:00,-3.5,82,9.8,-7.9,254.0,257.5,high
2024-01-16 00:00:00+00:00,-3.8,86,8.4,-7.9,255.0,260.5,high
2024-01-16 01:00:00+00:00,-4.0,90,7.8,-7.9,259.5,268.5,high
2024-01-16 02:00:00+00:00,-4.0,92,6.6,-7.7,266.5,278.0,very high
2024-01-16 03:00:00+00:00,-3.8,92,7.9,-7.7,275.0,274.5,very high
2024-01-16 04:00:00+00:00,-3.7,92,8.5,-7.7,273.0,270.0,high
2024-01-16 05:00:00+00:00,-3.6,92,7.9,-7.5,280.5,272.0,high
2024-01-16 06:00:00+00:00,-3.3,92,8.1,-7.2,286.5,284.0,very high
2024-01-16 07:00:00+00:00,-2.6,90,8.8,-6.6,283.0,282.5,very high
2024-01-16 08:00:00+00:00,-3.4,92,7.4,-7.2,277.5,279.5,very high
2024-01-16 09:00:00+00:00,-2.4,89,10.0,-6.5,276.0,275.0,very high
2024-01-16 10:00:00+00:00,-0.5,82,8.2,-4.2,269.0,267.5,very high
2024-01-16 11:00:00+00:00,1.5,72,8.8,-2.4,266.5,261.0,high
2024-01-16 12:00:00+00:00,2.8,62,11.1,-1.5,261.0,253.5,high
2024-01-16 13:00:00+00:00,3.7,57,12.1,-0.7,256.0,253.0,high
2024-01-16 14:00:00+00:00,3.7,59,11.0,-0.5,255.0,253.5,high
2024-01-16 15:00:00+00:00,3.0,64,9.4,-0.9,254.5,238.0,high
2024-01-16 16:00:00+00:00,0.8,68,8.7,-3.2,243.5,233.0,high
2024-01-16 17:00:00+00:00,-0.3,67,12.3,-4.9,228.0,228.5,high
2024-01-16 18:00:00+00:00,-0.5,68,12.2,-5.2,226.0,232.0,high
2024-01-16 19:00:00+00:00,-0.8,73,12.1,-5.4,230.5,234.0,high
2024-01-16 20:00:00+00:00,-1.2,77,9.5,-5.3,229.0,233.0,high
2024-01-16 21:00:00+00:00,-2.0,82,7.4,-5.8,219.5,225.5,high
2024-01-16 22:00:00+00:00,-0.8,77,6.4,-4.4,194.5,206.5,high
2024-01-16 23:00:00+00:00,0.6,74,5.1,-2.8,208.0,206.0,high
2024-01-17 00:00:00+00:00,0.3,81,6.4,-3.1,207.0,219.0,high
2024-01-17 01:00:00+00:00,0.4,84,6.7,-3.0,218.5,219.5,high
2024-01-17 02:00:00+00:00,-0.0,85,6.5,-3.4,230.5,227.5,high
2024-01-17 03:00:00+00:00,-0.6,91,6.6,-4.0,239.0,243.0,high
2024-01-17 04:00:00+00:00,-1.1,94,8.0,-4.7,251.5,264.0,high
2024-01-17 05:00:00+00:00,-0.5,93,6.3,-3.8,274.0,282.0,very high
2024-01-17 06:00:00+00:00,-0.7,93,5.5,-3.8,291.5,283.5,very high
2024-01-17 07:00:00+00:00,-1.2,95,3.8,-4.1,283.0,286.0,very high
2024-01-17 08:00:00+00:00,-0.8,96,4.4,-3.8,285.0,280.0,very high
2024-01-17 09:00:00+00:00,-0.1,94,4.5,-3.0,283.0,275.5,very high
2024-01-17 10:00:00+00:00,0.8,91,4.2,-2.0,276.0,269.0,very high
2024-01-17 11:00:00+00:00,2.0,84,6.3,-1.1,274.0,270.5,high
2024-01-17 12:00:00+00:00,2.6,76,10.1,-1.2,277.0,267.0,high
2024-01-17 13:00:00+00:00,2.3,76,10.6,-1.6,273.5,262.0,high
2024-01-17 14:00:00+00:00,2.2,78,9.9,-1.5,270.5,255.0,high
2024-01-17 15:00:00+00:00,2.3,79,10.5,-1.5,268.5,261.0,high
2024-01-17 16:00:00+00:00,2.2,81,12.1,-1.8,265.5,255.5,high
2024-01-17 17:00:00+00:00,2.2,82,12.7,-1.8,257.5,257.5,high
2024-01-17 18:00:00+00:00,2.1,80,13.4,-2.1,257.5,257.0,high
2024-01-17 19:00:00+00:00,1.8,78,16.3,-2.9,262.5,259.0,high
2024-01-17 20:00:00+00:00,1.1,76,16.3,-3.8,267.0,258.0,high
2024-01-17 21:00:00+00:00,-0.3,79,15.1,-5.1,262.5,256.5,high
2024-01-17 22:00:00+00:00,-1.5,85,13.3,-6.1,262.0,247.0,high
2024-01-17 23:00:00+00:00,-2.5,89,11.6,-6.8,256.5,240.5,high
2024-01-18 00:00:00+00:00,-3.1,84,11.7,-7.6,254.5,227.0,high
2024-01-18 01:00:00+00:00,-3.2,74,11.9,-8.0,239.0,209.5,high
2024-01-18 02:00:00+00:00,-3.6,76,12.1,-8.3,221.0,215.0,high
2024-01-18 03:00:00+00:00,-4.0,78,9.7,-8.4,222.0,219.5,high
2024-01-18 04:00:00+00:00,-4.2,77,10.1,-8.7,233.0,236.0,high
2024-01-18 05:00:00+00:00,-4.3,77,9.0,-8.7,257.5,249.0,high
2024-01-18 06:00:00+00:00,-4.4,76,9.5,-8.8,266.0,261.5,high
2024-01-18 07:00:00+00:00,-4.4,75,9.2,-8.9,274.0,264.0,high
2024-01-18 08:00:00+00:00,-4.5,74,8.9,-8.9,271.0,267.5,high
2024-01-18 09:00:00+00:00,-3.3,68,12.2,-8.2,264.0,258.0,high
2024-01-18 10:00:00+00:00,-1.6,64,11.3,-6.3,270.5,243.5,high
2024-01-18 11:00:00+00:00,-0.0,66,11.5,-4.5,256.0,231.0,high
2024-01-18 12:00:00+00:00,1.2,67,13.0,-3.4,239.0,233.5,high
2024-01-18 13:00:00+00:00,2.0,62,15.8,-3.0,237.5,229.5,high
2024-01-18 14:00:00+00:00,2.3,62,15.3,-2.6,243.5,226.5,high
2024-01-18 15:00:00+00:00,2.0,64,13.2,-2.6,240.5,232.5,high
2024-01-18 16:00:00+00:00,0.2,75,10.2,-3.9,240.5,239.5,high
2024-01-18 17:00:00+00:00,-1.3,84,11.3,-5.5,240.5,235.5,high
2024-01-18 18:00:00+00:00,-1.9,86,10.5,-6.1,238.0,242.0,high
2024-01-18 19:00:00+00:00,-2.5,87,10.8,-6.8,245.5,239.0,high
2024-01-18 20:00:00+00:00,-2.9,86,10.2,-7.2,245.0,219.5,high
2024-01-18 21:00:00+00:00,-3.3,86,9.7,-7.6,223.0,205.5,high
2024-01-18 22:00:00+00:00,-3.3,88,10.7,-7.7,204.0,192.5,high
2024-01-18 23:00:00+00:00,-3.2,89,11.2,-7.6,193.0,180.0,moderate
2024-01-19 00:00:00+00:00,-3.1,89,11.9,-7.6,185.0,179.5,moderate
2024-01-19 01:00:00+00:00,-2.7,89,12.5,-7.2,182.5,176.0,moderate
2024-01-19 02:00:00+00:00,-2.7,89,12.1,-7.2,179.5,175.5,moderate
2024-01-19 03:00:00+00:00,-2.8,90,12.1,-7.3,180.5,181.5,moderate
2024-01-19 04:00:00+00:00,-2.9,90,12.0,-7.3,172.0,192.5,moderate
2024-01-19 05:00:00+00:00,-3.0,91,10.6,-7.2,194.0,215.5,high
2024-01-19 06:00:00+00:00,-3.2,91,9.7,-7.4,223.0,241.0,high
2024-01-19 07:00:00+00:00,-3.3,91,10.2,-7.5,244.0,238.0,high
2024-01-19 08:00:00+00:00,-3.3,91,10.1,-7.5,229.5,236.0,high
2024-01-19 09:00:00+00:00,-2.1,87,11.9,-6.5,237.5,226.5,high
2024-01-19 10:00:00+00:00,-0.0,77,10.3,-4.1,226.0,212.5,high
2024-01-19 11:00:00+00:00,2.1,67,10.0,-1.9,212.5,197.0,high
2024-01-19 12:00:00+00:00,3.8,61,11.8,-0.5,205.0,181.0,moderate
2024-01-19 13:00:00+00:00,4.5,61,12.9,0.2,191.5,183.5,moderate
2024-01-19 14:00:00+00:00,4.8,57,12.9,0.4,193.5,200.5,high
2024-01-19 15:00:00+00:00,4.2,57,11.3,-0.0,210.5,210.0,high
2024-01-19 16:00:00+00:00,1.8,69,9.3,-2.1,216.5,218.5,high
2024-01-19 17:00:00+00:00,0.1,82,10.7,-4.0,218.5,212.0,high
2024-01-19 18:00:00+00:00,-0.2,84,12.5,-4.5,212.0,208.0,high
2024-01-19 19:00:00+00:00,-0.2,86,13.2,-4.6,211.5,196.5,high
2024-01-19 20:00:00+00:00,0.0,88,14.0,-4.4,196.5,179.0,moderate
2024-01-19 21:00:00+00:00,0.1,87,13.0,-4.2,168.0,161.0,moderate
2024-01-19 22:00:00+00:00,-0.1,86,12.0,-4.3,154.0,126.0,moderate
2024-01-19 23:00:00+00:00,-0.4,85,10.0,-4.3,149.5,109.0,low
2024-01-20 00:00:00+00:00,-0.6,84,9.2,-4.5,106.0,110.5,moderate
2024-01-20 01:00:00+00:00,-0.0,87,11.5,-4.1,113.5,104.5,low
2024-01-20 02:00:00+00:00,0.9,90,14.6,-3.5,112.5,99.5,low
2024-01-20 03:00:00+00:00,1.9,88,18.2,-2.9,104.0,95.5,low
2024-01-20 04:00:00+00:00,1.9,82,18.3,-3.0,98.0,95.0,low
2024-01-20 05:00:00+00:00,1.6,82,17.5,-3.3,98.5,100.0,low
2024-01-20 06:00:00+00:00,1.6,81,17.8,-3.3,100.5,120.0,moderate
2024-01-20 07:00:00+00:00,1.9,82,18.9,-3.1,117.5,135.0,moderate
2024-01-20 08:00:00+00:00,1.9,85,18.8,-3.0,129.0,141.0,moderate
2024-01-20 09:00:00+00:00,3.0,80,20.3,-2.1,136.0,137.0,moderate
2024-01-20 10:00:00+00:00,3.9,74,21.2,-1.3,135.5,128.5,moderate
2024-01-20 11:00:00+00:00,4.9,65,20.8,-0.5,131.0,115.0,moderate
2024-01-20 12:00:00+00:00,4.8,68,21.3,-0.5,119.0,111.5,low
2024-01-20 13:00:00+00:00,5.3,71,19.1,0.4,114.5,121.5,moderate
2024-01-20 14:00:00+00:00,5.1,67,18.7,0.2,124.5,133.5,moderate
2024-01-20 15:00:00+00:00,4.4,66,18.9,-0.7,132.0,143.0,moderate
2024-01-20 16:00:00+00:00,3.5,65,17.9,-1.6,143.0,149.5,moderate
2024-01-20 17:00:00+00:00,2.7,65,18.8,-2.6,150.5,148.0,moderate
2024-01-20 18:00:00+00:00,2.2,66,20.6,-3.4,139.0,144.5,moderate
2024-01-20 19:00:00+00:00,2.7,66,20.4,-2.8,133.0,135.5,moderate
2024-01-20 20:00:00+00:00,2.7,69,19.3,-2.6,119.5,112.5,moderate
2024-01-20 21:00:00+00:00,3.5,65,21.3,-2.1,106.0,98.0,low
2024-01-20 22:00:00+00:00,4.1,59,24.4,-2.0,105.0,72.0,low
2024-01-20 23:00:00+00:00,4.1,59,24.9,-2.1,79.0,60.0,low
2024-01-21 00:00:00+00:00,4.1,61,24.7,-2.0,62.0,62.0,low
2024-01-21 01:00:00+00:00,4.3,71,23.7,-1.4,66.0,64.5,low
2024-01-21 02:00:00+00:00,4.6,67,23.9,-1.2,68.0,70.5,low
2024-01-21 03:00:00+00:00,4.6,69,26.4,-1.4,71.5,74.5,low
2024-01-21 04:00:00+00:00,4.9,78,31.3,-1.5,76.0,69.5,low
2024-01-21 05:00:00+00:00,6.0,84,34.7,-0.6,69.0,68.5,low
2024-01-21 06:00:00+00:00,7.3,86,32.4,1.4,65.5,67.5,low
2024-01-21 07:00:00+00:00,8.7,87,29.1,3.6,67.5,62.5,low
2024-01-21 08:00:00+00:00,9.6,88,27.8,5.0,60.5,57.5,low
2024-01-21 09:00:00+00:00,10.1,86,27.5,5.6,57.0,56.5,low
2024-01-21 10:00:00+00:00,10.8,84,29.5,6.0,54.5,61.5,low
2024-01-21 11:00:00+00:00,11.3,82,30.3,6.5,57.5,62.0,low
2024-01-21 12:00:00+00:00,11.9,82,28.2,7.5,59.5,71.5,low
2024-01-21 13:00:00+00:00,11.6,83,32.2,6.5,68.0,75.5,low
2024-01-21 14:00:00+00:00,11.3,83,33.3,6.1,73.0,80.5,low
2024-01-21 15:00:00+00:00,11.0,83,36.1,5.3,80.5,93.5,low
2024-01-21 16:00:00+00:00,10.7,81,37.2,4.6,99.5,104.5,low
2024-01-21 17:00:00+00:00,10.7,78,39.6,4.2,96.5,113.0,moderate
2024-01-21 18:00:00+00:00,11.3,74,40.9,4.5,94.0,112.0,moderate
2024-01-21 19:00:00+00:00,11.6,74,46.1,4.2,103.0,120.0,moderate
2024-01-21 20:00:00+00:00,11.5,76,45.5,4.2,111.0,127.5,moderate
2024-01-21 21:00:00+00:00,11.5,78,48.1,3.9,108.5,122.5,moderate
2024-01-21 22:00:00+00:00,11.8,79,48.8,4.3,118.5,110.0,low
2024-01-21 23:00:00+00:00,11.9,82,47.5,4.7,107.0,112.5,moderate
2024-01-22 00:00:00+00:00,11.5,89,47.5,4.5,119.5,128.0,moderate
2024-01-22 01:00:00+00:00,11.8,89,47.1,4.9,130.5,125.0,moderate
2024-01-22 02:00:00+00:00,12.2,87,44.2,5.8,130.0,106.5,moderate
2024-01-22 03:00:00+00:00,12.4,82,39.4,6.5,110.0,85.5,low
2024-01-22 04:00:00+00:00,11.6,84,35.9,6.1,86.5,86.5,low
2024-01-22 05:00:00+00:00,10.7,91,31.4,5.9,88.0,87.5,low
2024-01-22 06:00:00+00:00,10.4,87,27.9,5.9,92.0,100.5,low
2024-01-22 07:00:00+00:00,9.3,84,27.5,4.5,89.0,107.0,low
2024-01-22 08:00:00+00:00,8.3,86,25.8,3.5,99.5,106.0,low
2024-01-22 09:00:00+00:00,8.4,83,27.6,3.4,104.0,96.0,low
2024-01-22 10:00:00+00:00,8.8,81,27.4,3.8,92.0,87.0,low
2024-01-22 11:00:00+00:00,9.6,74,31.0,3.9,81.5,81.0,low
2024-01-22 12:00:00+00:00,9.9,71,32.0,4.0,78.5,74.5,low
2024-01-22 13:00:00+00:00,10.4,66,29.5,4.8,72.0,70.5,low
