time,cost_p_per_kwh
2024-04-17 00:00:00+00:00,11.8545
2024-04-17 01:00:00+00:00,11.025
2024-04-17 02:00:00+00:00,10.184999999999999
2024-04-17 03:00:00+00:00,9.744
2024-04-17 04:00:00+00:00,11.9595
2024-04-17 05:00:00+00:00,19.53
2024-04-17 06:00:00+00:00,18.600749999999998
2024-04-17 07:00:00+00:00,17.314500000000002
2024-04-17 08:00:00+00:00,14.489999999999998
2024-04-17 09:00:00+00:00,13.629
2024-04-17 10:00:00+00:00,13.4295
2024-04-17 11:00:00+00:00,15.056999999999999
2024-04-17 12:00:00+00:00,14.7
2024-04-17 13:00:00+00:00,14.196
2024-04-17 14:00:00+00:00,14.91
2024-04-17 15:00:00+00:00,27.3
2024-04-17 16:00:00+00:00,28.539
2024-04-17 17:00:00+00:00,31.752
2024-04-17 18:00:00+00:00,20.4225
2024-04-17 19:00:00+00:00,20.307000000000002
2024-04-17 20:00:00+00:00,15.876
2024-04-17 21:00:00+00:00,14.678999999999998
2024-04-17 22:00:00+00:00,16.464
2024-04-17 23:00:00+00:00,15.183
2024-04-18 00:00:00+00:00,14.689499999999999
2024-04-18 01:00:00+00:00,15.4665
2024-04-18 02:00:00+00:00,14.300999999999998
2024-04-18 03:00:00+00:00,14.847
2024-04-18 04:00:00+00:00,17.377499999999998
2024-04-18 05:00:00+00:00,20.265
2024-04-18 06:00:00+00:00,22.6485
2024-04-18 07:00:00+00:00,19.0995
2024-04-18 08:00:00+00:00,15.603
2024-04-18 09:00:00+00:00,15.666
2024-04-18 10:00:00+00:00,14.637
2024-04-18 11:00:00+00:00,13.776
2024-04-18 12:00:00+00:00,11.34
2024-04-18 13:00:00+00:00,11.907
2024-04-18 14:00:00+00:00,12.285
2024-04-18 15:00:00+00:00,26.166
2024-04-18 16:00:00+00:00,28.8645
2024-04-18 17:00:00+00:00,30.555
2024-04-18 18:00:00+00:00,19.194
2024-04-18 19:00:00+00:00,18.21225
2024-04-18 20:00:00+00:00,16.401
2024-04-18 21:00:00+00:00,13.471499999999999
2024-04-18 22:00:00+00:00,9.24
2024-04-18 23:00:00+00:00,8.9985
2024-04-19 00:00:00+00:00,7.2555
2024-04-19 01:00:00+00:00,6.1530000000000005
2024-04-19 02:00:00+00:00,5.8695
2024-04-19 03:00:00+00:00,6.258
2024-04-19 04:00:00+00:00,5.775
2024-04-19 05:00:00+00:00,12.033000000000001
2024-04-19 06:00:00+00:00,13.618500000000001
2024-04-19 07:00:00+00:00,13.65
2024-04-19 08:00:00+00:00,11.4345
2024-04-19 09:00:00+00:00,8.5155
2024-04-19 10:00:00+00:00,8.4
2024-04-19 11:00:00+00:00,6.3315
2024-04-19 12:00:00+00:00,4.9665
2024-04-19 13:00:00+00:00,5.502
2024-04-19 14:00:00+00:00,5.46
2024-04-19 15:00:00+00:00,22.895249999999997
2024-04-19 16:00:00+00:00,24.685499999999998
2024-04-19 17:00:00+00:00,27.342
2024-04-19 18:00:00+00:00,18.679499999999997
2024-04-19 19:00:00+00:00,18.53775
2024-04-19 20:00:00+00:00,18.144
2024-04-19 21:00:00+00:00,15.0255
2024-04-19 22:00:00+00:00,13.965
2024-04-19 23:00:00+00:00,13.1985
2024-04-20 00:00:00+00:00,13.545
2024-04-20 01:00:00+00:00,13.807500000000001
2024-04-20 02:00:00+00:00,13.3245
2024-04-20 03:00:00+00:00,13.545
2024-04-20 04:00:00+00:00,12.096
2024-04-20 05:00:00+00:00,14.679
2024-04-20 06:00:00+00:00,16.59
2024-04-20 07:00:00+00:00,16.2015
2024-04-20 08:00:00+00:00,16.695
2024-04-20 09:00:00+00:00,15.3195
2024-04-20 10:00:00+00:00,13.57125
2024-04-20 11:00:00+00:00,13.5975
2024-04-20 12:00:00+00:00,12.064499999999999
2024-04-20 13:00:00+00:00,11.298
2024-04-20 14:00:00+00:00,10.395
2024-04-20 15:00:00+00:00,25.200000000000003
2024-04-20 16:00:00+00:00,28.833
2024-04-20 17:00:00+00:00,30.491999999999997
2024-04-20 18:00:00+00:00,18.375
2024-04-20 19:00:00+00:00,18.7425
2024-04-20 20:00:00+00:00,16.611
2024-04-20 21:00:00+00:00,13.87575
2024-04-20 22:00:00+00:00,15.204
2024-04-20 23:00:00+00:00,12.684000000000001
2024-04-21 00:00:00+00:00,12.253499999999999
2024-04-21 01:00:00+00:00,11.7705
2024-04-21 02:00:00+00:00,12.138
2024-04-21 03:00:00+00:00,11.1405
2024-04-21 04:00:00+00:00,11.025
2024-04-21 05:00:00+00:00,11.76
2024-04-21 06:00:00+00:00,12.10125
2024-04-21 07:00:00+00:00,12.075
2024-04-21 08:00:00+00:00,12.526499999999999
2024-04-21 09:00:00+00:00,13.629
2024-04-21 10:00:00+00:00,14.574
2024-04-21 11:00:00+00:00,16.79475
2024-04-21 12:00:00+00:00,15.350999999999999
2024-04-21 13:00:00+00:00,14.4375
2024-04-21 14:00:00+00:00,14.3325
2024-04-21 15:00:00+00:00,26.753999999999998
2024-04-21 16:00:00+00:00,30.765
2024-04-21 17:00:00+00:00,32.109
2024-04-21 18:00:00+00:00,19.4565
2024-04-21 19:00:00+00:00,19.887
2024-04-21 20:00:00+00:00,17.976
2024-04-21 21:00:00+00:00,14.931000000000001
2024-04-21 22:00:00+00:00,14.196
2024-04-21 23:00:00+00:00,13.818
2024-04-22 00:00:00+00:00,13.818
2024-04-22 01:00:00+00:00,13.3875
2024-04-22 02:00:00+00:00,13.692
2024-04-22 03:00:00+00:00,13.440000000000001
2024-04-22 04:00:00+00:00,16.8735
2024-04-22 05:00:00+00:00,20.853
2024-04-22 06:00:00+00:00,22.060499999999998
2024-04-22 07:00:00+00:00,17.8395
2024-04-22 08:00:00+00:00,16.149
2024-04-22 09:00:00+00:00,15.214500000000001
2024-04-22 10:00:00+00:00,14.889
2024-04-22 11:00:00+00:00,15.1305
2024-04-22 12:00:00+00:00,14.154
2024-04-22 13:00:00+00:00,13.608
2024-04-22 14:00:00+00:00,13.65
2024-04-22 15:00:00+00:00,27.509999999999998
2024-04-22 16:00:00+00:00,29.924999999999997
2024-04-22 17:00:00+00:00,31.899
2024-04-22 18:00:00+00:00,18.963
2024-04-22 19:00:00+00:00,17.8815
2024-04-22 20:00:00+00:00,15.96
2024-04-22 21:00:00+00:00,15.6765
2024-04-22 22:00:00+00:00,14.66325
2024-04-22 23:00:00+00:00,14.175
2024-04-23 00:00:00+00:00,14.395499999999998
2024-04-23 01:00:00+00:00,13.6395
2024-04-23 02:00:00+00:00,13.345500000000001
2024-04-23 03:00:00+00:00,13.23
2024-04-23 04:00:00+00:00,16.506
2024-04-23 05:00:00+00:00,21.987000000000002
2024-04-23 06:00:00+00:00,22.26
2024-04-23 07:00:00+00:00,19.036499999999997
2024-04-23 08:00:00+00:00,15.5925
2024-04-23 09:00:00+00:00,13.534500000000001
2024-04-23 10:00:00+00:00,14.091000000000001
2024-04-23 11:00:00+00:00,13.649999999999999
2024-04-23 12:00:00+00:00,13.209
2024-04-23 13:00:00+00:00,12.978000000000002
2024-04-23 14:00:00+00:00,13.146
2024-04-23 15:00:00+00:00,26.544
2024-04-23 16:00:00+00:00,27.153
2024-04-23 17:00:00+00:00,31.3425
2024-04-23 18:00:00+00:00,19.11
2024-04-23 19:00:00+00:00,18.186
2024-04-23 20:00:00+00:00,16.296
2024-04-23 21:00:00+00:00,15.350999999999999
2024-04-23 22:00:00+00:00,13.2615
2024-04-23 23:00:00+00:00,12.589500000000001
2024-04-24 00:00:00+00:00,12.495000000000001
2024-04-24 01:00:00+00:00,12.39
2024-04-24 02:00:00+00:00,12.9255
2024-04-24 03:00:00+00:00,12.778500000000001
2024-04-24 04:00:00+00:00,14.469000000000001
2024-04-24 05:00:00+00:00,17.493000000000002
2024-04-24 06:00:00+00:00,19.866
2024-04-24 07:00:00+00:00,18.13875
2024-04-24 08:00:00+00:00,14.8575
2024-04-24 09:00:00+00:00,13.7025
2024-04-24 10:00:00+00:00,13.7235
2024-04-24 11:00:00+00:00,13.587
2024-04-24 12:00:00+00:00,12.94125
2024-04-24 13:00:00+00:00,12.915
2024-04-24 14:00:00+00:00,13.271999999999998
2024-04-24 15:00:00+00:00,27.1005
2024-04-24 16:00:00+00:00,28.245
2024-04-24 17:00:00+00:00,29.683500000000002
2024-04-24 18:00:00+00:00,19.724249999999998
2024-04-24 19:00:00+00:00,19.6035
2024-04-24 20:00:00+00:00,18.84225
2024-04-24 21:00:00+00:00,16.31175
2024-04-24 22:00:00+00:00,15.75
2024-04-24 23:00:00+00:00,14.154
2024-04-25 00:00:00+00:00,13.524000000000001
2024-04-25 01:00:00+00:00,13.3665
2024-04-25 02:00:00+00:00,12.621
2024-04-25 03:00:00+00:00,13.209
2024-04-25 04:00:00+00:00,15.372
2024-04-25 05:00:00+00:00,19.0365
2024-04-25 06:00:00+00:00,20.475
2024-04-25 07:00:00+00:00,18.648
2024-04-25 08:00:00+00:00,15.434999999999999
2024-04-25 09:00:00+00:00,14.9835
